Igor Akinfeev 35,"94'02""",,,-,3,3,1,-,1,1,4,-,-,2,-,-,8,26,7,8,0,0,15,34,44%
ntus Wernbloom 3,"94'02""",,2,,5,1,1,5,1,1,4,1,1,4,1,2,2,4,21,25,6,9,29,38,76%
rgei Ignashevich 4,"94'02""",,2,3,,5,3,4,-,4,9,1,5,1,-,1,8,12,25,31,5,5,38,48,79%
Keisuke Honda 7,"94'02""",,-,2,4,,-,3,6,2,1,2,4,3,1,1,2,4,17,21,10,13,29,38,76%
Steven Zuber 8,"77'21""",,-,1,1,1,,3,2,-,1,-,1,-,-,-,1,2,7,12,2,6,10,20,50%
Kirill Nababkin 14,"94'02""",,-,3,3,7,5,,3,1,8,-,1,9,-,-,4,9,22,33,14,18,40,60,67%
Ahmed Musa 18,"74'08""",,-,-,-,4,3,1,,1,1,-,-,-,-,-,1,1,5,10,4,4,10,15,67%
leksandrs Cau?a 19,"94'02""",,1,5,2,3,-,2,-,,3,4,2,1,2,1,0,0,20,25,6,10,26,35,74%
Vasili Berezutski 24,"94'02""",,3,8,6,2,3,12,1,3,,1,1,2,1,-,4,7,31,35,8,9,43,51,84%
Vitinho 31,"46'00""",,1,-,-,-,2,-,1,1,-,,2,-,-,-,2,3,3,6,2,5,7,14,50%
eorgi Schennikov 42,"94'02""",,2,1,6,2,1,-,-,5,1,4,,-,2,1,1,1,17,19,7,7,25,27,93%
Zoran Toši? 21,"48'02""",,-,6,-,3,-,4,-,3,4,-,-,,1,-,1,1,10,13,10,13,21,27,78%
Georgi Milanov 23,"16'41""",,-,-,-,1,-,-,-,-,-,-,4,1,,1,0,1,6,9,1,1,7,11,64%
stantin Bazelyuk 71,"19'54""",,-,-,-,2,-,-,-,-,-,-,-,-,3,,0,0,1,4,4,4,5,8,62%
Total passes received:,,,11,29,30,34,19,34,15,22,36,13,21,23,11,7,34,71,192,251,79,104,305,426,72%
