Artur 1,"93'18""",,,6,1,2,-,2,-,1,1,2,-,-,2,-,3,11,13,13,1,1,17,25,68%
Luisão 4,"93'18""",,-,,1,4,4,4,3,3,1,6,3,2,-,1,1,2,27,28,4,5,32,35,91%
"Óscar Cardozo 7","93'18""",,-,1,,3,2,1,-,2,-,1,2,-,-,2,3,3,6,10,5,7,14,20,70%
Lima 11,"93'18""",,-,-,3,,3,-,6,3,1,1,5,-,1,-,1,2,8,20,14,20,23,42,55%
Ola John 15,"45'13""",,-,2,-,4,,-,2,3,-,8,4,-,-,-,3,5,11,13,9,11,23,29,79%
Guilherme Siqueira 16,"93'18""",,1,1,4,5,4,,10,10,3,-,3,-,1,2,5,6,27,35,12,14,44,55,80%
Nicolás Gaitán 20,"81'53""",,-,1,2,2,1,9,,4,2,4,6,-,-,1,2,4,17,27,13,17,32,48,67%
Nemanja Mati? 21,"93'18""",,-,2,2,5,1,7,4,,3,6,5,-,1,-,4,7,24,32,8,16,36,55,65%
Ezequiel Garay 24,"93'18""",,-,4,1,-,2,7,2,4,,3,1,1,-,2,5,7,18,24,4,5,27,36,75%
André Almeida 34,"93'18""",,-,2,3,6,11,-,7,2,1,,7,-,-,1,6,9,24,40,10,12,40,61,66%
Enzo Pérez 35,"81'46""",,-,3,5,5,2,4,3,3,2,5,,-,-,1,7,10,18,30,8,10,33,50,66%
Rúben Amorim 6,"11'32""",,-,-,-,1,-,1,-,-,1,-,-,,-,-,1,1,2,5,0,0,3,6,50%
Rodrigo 19,"11'25""",,-,1,-,2,-,2,-,-,-,-,-,-,,-,1,2,3,3,1,1,5,6,83%
Ivan Cavaleiro 90,"48'05""",,-,2,1,-,-,-,1,1,1,-,1,-,-,,2,2,2,6,3,4,7,12,58%
Total passes received:,,,1,25,23,39,30,37,38,36,16,36,37,3,5,10,44,71,200,286,92,123,336,480,70%
