Craig Gordon 1,"92'09""",,,-,6,2,-,1,-,8,1,4,-,-,1,11,20,12,12,0,0,23,32,72%
Emilio Izaguirre 3,"92'09""",,5,,1,12,2,14,-,-,2,4,7,-,5,5,7,34,37,13,15,52,59,88%
Jozo Šimunovi? 5,"92'09""",,6,1,,6,1,3,1,11,-,12,-,1,-,3,3,35,35,4,4,42,42,100
Scott Brown 8,"92'09""",,2,16,5,,1,11,7,10,1,5,2,-,-,5,7,47,47,8,9,60,63,95%
oussa Dembélé 10,"72'55""",,-,2,1,2,,-,2,-,-,-,-,-,-,0,0,5,8,2,3,7,11,64%
tuart Armstrong 14,"92'09""",,-,14,6,5,3,,6,4,2,1,3,1,6,3,5,37,38,11,12,51,55,93%
Tom Rogic 18,"92'09""",,-,2,2,5,-,5,,10,6,-,1,-,1,1,2,27,31,4,5,32,38,84%
Mikael Lustig 23,"92'09""",,-,-,9,5,2,3,5,,8,1,-,2,2,0,3,27,36,10,10,37,49,76%
Patrick Roberts 27,"92'09""",,-,-,1,1,-,3,6,2,,-,2,-,1,1,1,10,12,5,6,16,19,84%
rik Sviatchenko 28,"92'09""",,10,13,1,1,-,5,2,-,1,,-,-,2,2,5,28,30,5,7,35,42,83%
James Forrest 49,"50'12""",,-,3,-,-,3,3,3,1,1,-,,-,-,0,0,5,7,9,10,14,17,82%
Leigh Griffiths 9,"19'14""",,-,-,-,-,-,2,1,1,1,-,-,,1,0,0,1,1,5,5,6,6,100
Mackay-Steven 16,"41'57""",,-,6,-,2,1,2,-,-,2,-,-,2,,0,0,10,10,5,5,15,15,100
Total passes received:,,,23,57,32,41,13,52,33,47,25,27,15,6,19,31,53,278,304,81,91,390,448,87%
