osé Manuel Pinto 13,"94'49""",,,-,-,-,1,2,8,-,1,9,1,-,-,7,13,12,13,3,3,22,29,76%
Cesc Fàbregas 4,"61'47""",,-,,4,3,6,8,-,-,4,4,5,-,-,2,3,19,23,13,16,34,42,81%
Xavi Hernández 6,"94'49""",,1,8,,4,11,6,7,7,18,5,24,1,1,11,14,69,71,13,16,93,101,92%
Andrés Iniesta 8,"73'17""",,-,7,2,,2,11,1,1,5,10,7,-,1,5,6,32,33,10,20,47,59,80%
Lionel Messi 10,"94'49""",,-,3,6,3,,-,1,1,6,-,6,-,1,1,3,20,24,6,18,27,45,60%
Neymar 11,"94'49""",,-,1,6,5,2,,-,1,1,6,6,-,-,2,3,15,26,11,24,28,53,53%
vier Mascherano 14,"94'49""",,3,1,16,6,2,8,,7,8,13,12,2,1,18,23,57,61,4,7,79,91,87%
Marc Bartra 15,"94'49""",,4,-,9,-,1,1,6,,5,2,7,-,-,3,5,26,31,6,12,35,48,73%
Sergio Busquets 16,"94'49""",,-,6,14,12,5,1,9,5,,10,11,-,1,3,4,52,59,19,25,74,88,84%
Jordi Alba 18,"94'49""",,1,4,8,21,-,8,21,2,10,,3,10,1,5,6,53,58,31,40,89,104,86%
Daniel Alves 22,"94'49""",,1,9,18,1,12,4,3,8,6,3,,1,2,10,20,34,47,24,37,68,104,65%
Pedro Rodríguez 7,"21'32""",,-,-,1,-,1,-,1,-,1,5,1,,-,3,4,5,9,2,4,10,17,59%
Alexis Sánchez 9,"33'02""",,-,-,-,-,1,1,-,-,1,-,2,-,,1,1,3,4,1,2,5,7,71%
Total passes received:,,,10,39,84,55,44,50,57,32,66,67,85,14,8,71,105,397,459,143,224,611,788,78%
