Igor Akinfeev 35,"92'10""",,,1,-,6,1,4,-,9,3,-,3,-,-,5,10,19,19,3,3,27,32,84%
Mário Fernandes 2,"92'10""",,1,,6,3,10,3,1,2,6,-,3,3,-,1,1,21,22,16,19,38,42,90%
ntus Wernbloom 3,"92'10""",,1,3,,2,4,7,2,6,8,-,3,-,2,2,3,24,29,12,13,38,45,84%
rgei Ignashevich 4,"92'10""",,3,10,4,,1,8,-,10,4,14,8,2,-,12,16,45,46,7,8,64,70,91%
Zoran Toši? 7,"77'52""",,-,2,4,2,,7,3,3,3,2,3,-,1,4,5,20,23,6,6,30,34,88%
Alan Dzagoev 10,"92'10""",,-,-,6,4,3,,9,2,13,2,3,-,2,5,7,28,32,11,15,44,54,81%
Ahmed Musa 18,"92'10""",,-,-,-,-,4,6,,-,4,2,3,1,-,1,1,11,15,8,8,20,24,83%
Vasili Berezutski 24,"92'10""",,5,10,7,8,2,4,1,,1,1,10,2,-,5,6,41,41,5,5,51,52,98%
oman Eremenko 25,"92'10""",,-,3,9,5,5,5,4,3,,4,3,-,-,3,4,25,26,13,14,41,44,93%
eorgi Schennikov 42,"92'10""",,2,-,1,11,-,3,3,-,2,,5,-,1,3,7,19,21,6,8,28,36,78%
Bibras Natcho 66,"64'31""",,-,2,5,6,2,8,3,7,8,8,,-,-,6,7,36,37,7,7,49,51,96%
Georgi Milanov 23,"14'18""",,-,2,-,-,-,-,1,2,1,2,-,,1,0,0,4,4,5,6,9,10,90%
Seydou Doumbia 88,"27'40""",,-,-,-,-,-,1,1,-,-,-,-,-,,0,0,0,1,2,5,2,6,33%
Total passes received:,,,12,33,42,47,32,56,28,44,53,35,44,8,7,47,67,293,316,101,117,441,500,88%
