Manuel Neuer 1,"94'10""",,,-,2,-,1,-,4,1,-,4,6,-,1,5,8,14,14,0,0,19,22,86%
Thiago Alcántara 6,"94'10""",,1,,5,7,13,4,7,11,3,5,3,1,1,6,6,43,46,12,14,61,66,92%
ert Lewandowski 9,"94'10""",,-,2,,3,1,1,-,2,2,-,1,-,-,0,1,8,10,4,7,12,18,67%
Arjen Robben 10,"94'10""",,-,2,1,,3,-,12,6,7,2,18,2,-,2,3,37,42,14,16,53,61,87%
Douglas Costa 11,"84'12""",,-,10,2,2,,2,3,2,2,4,3,-,-,4,6,17,21,9,10,30,37,81%
Juan Bernat 18,"74'55""",,-,3,-,-,6,,-,2,1,11,-,-,-,1,2,16,16,6,8,23,26,88%
Philipp Lahm 21,"94'10""",,1,9,3,14,2,2,,15,5,5,10,1,-,3,4,50,52,14,16,67,72,93%
Arturo Vidal 23,"94'10""",,5,11,-,6,2,5,13,,2,37,24,3,-,12,13,68,69,28,29,108,111,97%
Thomas Müller 25,"94'10""",,-,1,4,8,1,-,5,2,,2,5,-,-,1,1,19,23,8,10,28,34,82%
David Alaba 27,"94'10""",,7,13,1,1,15,11,6,24,3,,14,-,5,11,11,66,69,23,25,100,105,95%
Joshua Kimmich 32,"94'10""",,2,1,1,22,4,2,14,22,6,18,,1,-,10,11,59,64,24,25,93,100,93%
Medhi Benatia 5,"19'15""",,-,1,-,1,-,-,2,2,-,-,2,,-,0,0,6,7,2,2,8,9,89%
Franck Ribéry 7,"9'58""",,-,1,-,-,-,-,-,-,-,4,-,-,,0,0,0,0,5,5,5,5,100%
Total passes received:,,,16,54,19,64,48,27,66,89,31,92,86,8,7,55,66,403,433,149,167,607,666,91%
