Gianluigi Buffon 1,"95'22""",,,11,-,2,6,6,2,3,-,-,1,-,-,-,7,11,22,27,2,2,31,40,78%
Giorgio Chiellini 3,"95'22""",,4,,8,6,2,14,7,-,2,-,2,2,-,1,3,6,38,48,7,11,48,65,74%
laudio Marchisio 8,"95'22""",,-,4,,2,1,1,1,3,-,-,4,-,2,1,0,2,15,28,4,6,19,36,53%
Federico Peluso 13,"76'55""",,-,3,1,,-,-,4,-,-,2,1,-,-,-,0,3,9,16,2,5,11,24,46%
Andrea Barzagli 15,"95'22""",,3,5,-,2,,16,4,7,7,-,-,1,3,-,6,7,35,38,7,7,48,52,92%
eonardo Bonucci 19,"95'22""",,2,8,-,-,10,,4,10,3,2,2,-,-,-,7,15,31,39,3,5,41,59,69%
Andrea Pirlo 21,"95'22""",,-,2,5,2,8,5,,4,1,-,-,-,1,-,2,8,19,30,7,16,28,54,52%
Arturo Vidal 23,"95'22""",,-,2,1,-,3,6,6,,9,3,2,2,1,1,3,4,22,30,11,16,36,50,72%
phan Lichtsteiner 26,"95'22""",,-,-,-,-,7,2,2,9,,1,2,1,-,-,3,8,14,27,7,11,24,46,52%
abio Quagliarella 27,"66'48""",,-,-,2,-,-,-,2,2,2,,1,-,-,-,1,2,4,10,4,5,9,17,53%
Alessandro Matri 32,"66'31""",,-,1,-,-,-,-,2,-,1,4,,-,-,-,0,2,2,8,6,9,8,19,42%
Paul Pogba 6,"18'27""",,-,2,2,-,1,-,-,-,1,-,-,,-,-,2,2,3,4,1,1,6,7,86%
Mirko Vu?ini? 9,"28'51""",,-,1,-,-,-,-,-,-,1,-,-,2,,1,2,2,1,3,2,3,5,8,62%
bastian Giovinco 12,"28'34""",,-,-,-,-,-,-,-,-,-,-,-,-,-,,0,0,0,3,0,2,0,5,0%
Total passes received:,,,9,39,19,14,38,50,34,38,27,12,15,8,7,4,36,72,215,311,63,99,314,482,65%
