Claudio Bravo 1,"54'11""",,,1,-,-,-,6,1,2,3,1,6,-,-,-,6,8,13,13,1,2,20,23,87%
Pablo Zabaleta 5,"58'41""",,1,,3,2,-,-,3,2,2,1,5,-,-,-,0,1,14,14,5,6,19,21,90%
aheem Sterling 7,"95'01""",,-,2,,2,-,-,6,4,1,2,3,-,-,-,0,0,8,10,12,15,20,25,80%
"?lkay Gündo?an 8","80'44""",,-,2,3,,1,2,4,3,3,5,2,-,-,2,3,4,19,23,5,8,27,35,77%
Nolito 9,"58'53""",,-,1,-,3,,1,1,3,1,-,-,-,-,-,0,0,6,6,4,8,10,14,71%
sandar Kolarov 11,"95'01""",,2,-,4,6,3,,-,6,10,-,3,2,-,1,5,10,26,30,6,7,37,47,79%
evin De Bruyne 17,"95'01""",,-,1,7,2,3,3,,4,1,2,2,-,-,1,1,2,19,23,6,8,26,33,79%
David Silva 21,"95'01""",,-,1,5,5,3,7,4,,1,4,2,-,-,3,1,1,22,26,12,18,35,45,78%
John Stones 24,"95'01""",,7,2,-,4,-,5,1,7,,8,7,2,-,1,2,2,33,34,9,11,44,47,94%
Fernandinho 25,"95'01""",,-,2,2,5,1,8,1,3,3,,3,-,1,6,5,6,25,26,5,7,35,39,90%
icolás Otamendi 30,"95'01""",,2,2,6,4,-,1,5,3,8,7,,1,-,-,3,6,26,29,10,13,39,48,81%
Willy Caballero 13,"36'20""",,-,-,-,-,-,-,-,-,5,2,1,,-,-,2,3,6,6,0,0,8,9,89%
Sergio Agüero 10,"14'17""",,-,-,-,-,-,-,1,1,-,-,-,-,,-,0,0,2,3,0,0,2,3,67%
Gaël Clichy 22,"36'08""",,-,-,-,1,-,2,1,4,1,1,-,1,1,,0,1,9,12,3,3,12,16,75%
Total passes received:,,,12,14,30,34,11,35,28,42,39,33,34,6,2,14,28,44,228,255,78,106,334,405,82%
