Laurent Pionnier 1,"94'30""",,,3,2,4,1,-,1,2,-,1,-,-,-,-,6,13,8,9,0,0,14,22,64%
apou Yanga-Mbiwa 3,"94'30""",,1,,12,4,3,1,4,1,6,10,5,-,1,1,7,13,37,43,5,7,49,63,78%
Hilton 4,"94'30""",,3,19,,10,-,1,-,5,3,2,1,1,-,-,8,12,32,38,5,7,45,57,79%
Henri Bedimo 5,"94'30""",,4,-,10,,9,-,1,8,4,-,7,-,4,-,2,6,34,43,11,15,47,64,73%
John Utaka 7,"94'30""",,-,1,1,4,,-,1,5,1,3,1,-,1,-,1,2,10,18,7,9,18,29,62%
Anthony Mounier 8,"62'17""",,-,-,1,-,-,,-,5,6,3,1,-,-,-,1,6,9,14,6,10,16,30,53%
Gaëtan Charbonnier 9,"68'38""",,1,1,1,-,1,1,,1,4,-,-,-,-,-,1,1,7,12,2,3,10,16,62%
Younes Belhanda 10,"94'30""",,1,3,2,3,3,8,1,,9,1,3,-,4,-,3,6,20,28,15,16,38,50,76%
Rémy Cabella 20,"94'30""",,-,-,4,2,2,11,3,8,,7,6,-,-,3,3,5,30,44,13,18,46,67,69%
Benjamin Stambouli 22,"94'30""",,-,9,2,1,2,7,1,4,9,,8,-,-,1,1,2,32,41,11,16,44,59,75%
Jamel Saihi 23,"85'41""",,-,10,8,5,3,2,2,2,6,5,,-,2,-,1,1,32,38,12,17,45,56,80%
Joris Marveaux 6,"8'49""",,-,-,-,-,1,-,-,-,-,-,-,,-,-,0,0,1,1,0,0,1,1,100
Marco Estrada 13,"32'13""",,-,-,2,3,-,-,-,3,5,-,-,-,,-,4,4,6,7,3,4,13,15,87%
ouleymane Camara 19,"25'52""",,-,-,-,-,2,-,-,-,1,-,-,-,2,,0,0,4,6,1,1,5,7,71%
Total passes received:,,,10,46,45,36,27,31,14,44,54,32,32,1,14,5,38,71,262,342,91,123,391,536,73%
