Igor Akinfeev 35,"94'04""",,,2,-,2,1,2,1,3,1,3,-,-,-,4,14,8,9,3,3,15,26,58%
Mário Fernandes 2,"94'04""",,-,,5,1,7,1,1,4,-,5,11,-,-,1,2,17,21,17,19,35,42,83%
Pontus Wernbloom 3,"94'04""",,1,3,,2,2,4,7,11,5,2,7,-,-,3,3,27,35,14,16,44,54,81%
Aleksei Berezutski 6,"94'04""",,3,1,1,,1,3,7,12,5,1,6,-,-,3,3,33,35,4,6,40,44,91%
Georgi Milanov 8,"94'04""",,-,17,3,-,,-,2,-,-,1,2,-,-,0,1,10,14,15,20,25,35,71%
Alan Dzagoev 10,"84'18""",,-,-,2,2,2,,9,3,7,3,2,-,-,0,0,23,31,7,10,30,41,73%
Aleksandr Golovin 17,"94'04""",,-,4,7,3,4,6,,3,6,3,6,-,-,2,4,25,28,15,17,42,49,86%
Vasili Berezutski 24,"94'04""",,4,5,3,13,5,2,3,,2,1,9,-,-,4,6,42,44,1,2,47,52,90%
Georgi Schennikov 42,"94'04""",,3,1,6,5,-,6,3,3,,4,1,-,1,3,4,18,21,12,14,33,39,85%
Fedor Chalov 63,"92'01""",,-,2,-,-,3,5,7,-,-,,3,1,-,0,1,7,9,14,20,21,30,70%
Bibras Natcho 66,"94'04""",,-,7,9,4,5,10,4,5,6,3,,1,-,12,15,33,39,9,9,54,63,86%
Lacina Traoré 9,"9'46""",,-,1,-,-,-,-,1,-,-,-,-,,-,1,1,1,2,0,0,2,3,67%
Carlos Strandberg 23,"2'03""",,-,-,-,-,-,-,-,-,-,-,-,-,,0,0,0,0,0,0,0,0,0%
Total passes received:,,,11,43,36,32,30,39,45,44,32,26,47,2,1,33,54,244,288,111,136,388,478,81%
