Thibaut Courtois 13,"93'07""",,,2,3,-,2,3,2,-,1,2,-,-,-,3,3,11,11,1,1,15,15,100%
Branislav Ivanovi? 2,"93'07""",,-,,4,3,5,3,2,1,-,1,1,-,3,2,4,15,16,6,6,23,26,88%
Cesc Fàbregas 4,"93'07""",,-,3,,11,11,9,10,3,7,8,5,1,2,4,6,49,54,17,22,70,82,85%
Eden Hazard 10,"77'20""",,-,1,4,,2,1,6,4,7,1,1,-,1,2,3,13,14,13,15,28,32,88%
John Obi Mikel 12,"93'07""",,-,2,12,3,,5,7,7,4,2,3,2,2,3,4,33,34,13,13,49,51,96%
Kenedy 16,"93'07""",,-,7,7,6,5,,7,1,1,-,2,1,-,0,2,24,25,13,14,37,41,90%
Pedro Rodríguez 17,"93'07""",,-,1,10,3,2,1,,4,11,-,7,1,-,1,1,19,24,20,22,40,47,85%
Diego Costa 19,"60'38""",,-,-,4,1,3,-,1,,5,1,-,-,-,0,0,7,11,8,12,15,23,65%
Willian 22,"93'07""",,-,1,11,7,3,4,5,4,,-,3,2,-,3,4,22,23,15,21,40,48,83%
Gary Cahill 24,"93'07""",,2,3,3,1,4,2,2,1,-,,2,-,-,1,1,12,13,7,7,20,21,95%
César Azpilicueta 28,"93'07""",,-,-,9,2,6,-,4,2,4,1,,5,2,4,6,22,25,9,9,35,40,88%
Oscar 8,"15'46""",,-,-,4,-,1,2,2,-,1,1,2,,-,3,3,5,6,5,6,13,15,87%
Bertrand Traoré 14,"32'28""",,-,-,1,2,2,-,-,-,3,-,2,-,,0,0,6,6,4,5,10,11,91%
Total passes received:,,,2,20,72,39,46,30,48,27,44,17,28,12,10,26,37,238,262,131,153,395,452,87%
