Manuel Neuer 1,"94'03""",,,9,1,1,1,-,4,2,-,5,9,-,-,7,15,23,25,2,2,32,42,76%
Dante 4,"94'03""",,8,,-,1,1,1,12,-,2,14,7,-,-,7,17,36,44,3,4,46,65,71%
Franck Ribéry 7,"90'33""",,-,1,,6,2,3,1,4,6,7,6,-,-,5,9,25,35,6,14,36,58,62%
Javi Martínez 8,"94'03""",,-,-,7,,4,-,2,8,1,5,7,-,-,3,4,23,30,8,12,34,46,74%
Mario Mandžuki? 9,"93'41""",,-,-,5,2,,2,1,-,6,1,1,-,-,1,4,10,17,7,11,18,32,56%
Arjen Robben 10,"94'03""",,2,-,4,-,1,,2,11,10,-,2,-,-,2,4,24,35,6,12,32,51,63%
Jérôme Boateng 17,"94'03""",,-,7,2,4,5,5,,9,3,1,5,-,-,10,16,27,39,4,6,41,61,67%
Philipp Lahm 21,"94'03""",,7,4,4,2,3,11,5,,8,1,8,-,-,9,15,31,35,13,16,53,66,80%
Thomas Müller 25,"94'03""",,-,1,2,4,6,8,1,3,,3,5,-,-,2,3,16,29,15,21,33,53,62%
David Alaba 27,"94'03""",,1,16,16,4,5,2,1,-,2,,13,-,-,4,7,45,53,11,18,60,78,77%
n Schweinsteiger 31,"94'03""",,3,9,12,7,2,9,5,9,7,10,,-,-,14,16,45,54,14,17,73,87,84%
Luiz Gustavo 30,"3'30""",,-,-,-,-,-,1,-,-,-,-,-,,-,0,0,1,1,0,0,1,1,100%
Mario Gomez 33,"22""",,-,-,-,-,-,-,-,-,-,-,-,-,,0,0,0,0,0,0,0,0,0%
Total passes received:,,,21,47,53,31,30,42,34,46,45,47,63,0,0,64,110,306,397,89,133,459,640,72%
