Andriy Pyatov 30,"94'25""",,,-,5,-,3,2,-,-,-,5,4,-,-,1,10,23,9,11,1,1,20,35,57%
Tomáš Hübschman 3,"94'25""",,-,,1,-,5,2,1,3,2,4,2,-,2,-,1,2,12,18,9,12,22,32,69%
Olexandr Kucher 5,"94'25""",,7,2,,2,1,11,-,4,1,12,6,-,1,-,5,10,36,38,6,7,47,55,85%
Bernard 10,"64'53""",,-,2,1,,7,1,1,4,4,1,2,-,-,-,3,7,12,20,8,10,23,37,62%
yacheslav Shevchuk 13,"94'25""",,2,5,-,10,,1,2,1,4,-,11,-,-,2,1,4,30,36,7,11,38,51,75%
Fernando 17,"94'25""",,-,1,7,4,3,,2,3,2,13,8,-,1,3,6,9,33,42,8,13,47,64,73%
Facundo Ferreyra 19,"78'05""",,-,-,-,2,-,-,,-,1,-,-,-,-,1,0,0,1,6,3,7,4,13,31%
Douglas Costa 20,"78'32""",,-,-,-,7,1,-,1,,2,8,1,-,-,2,2,3,17,25,3,8,22,36,61%
Alex Teixeira 29,"94'25""",,-,1,-,4,3,1,1,3,,6,2,-,1,1,1,2,18,24,4,8,23,34,68%
Darijo Srna 33,"94'25""",,1,1,9,-,2,16,4,7,7,,3,3,-,6,11,19,41,55,7,14,59,88,67%
Yaroslav Rakitskiy 44,"94'25""",,7,3,15,2,1,2,5,1,2,7,,-,-,-,13,24,24,35,8,8,45,67,67%
Luiz Adriano 9,"16'20""",,-,-,-,-,-,1,-,-,1,1,-,,-,1,0,0,3,4,1,2,4,6,67%
Taison 28,"15'53""",,-,-,-,-,2,1,-,-,-,-,-,1,,-,0,0,2,5,2,3,4,8,50%
Ilsinho 77,"29'32""",,-,-,-,-,-,3,1,2,1,3,-,-,1,,0,0,6,10,5,10,11,20,55%
Total passes received:,,,17,15,38,31,28,41,18,28,27,60,39,4,6,17,53,103,244,329,72,114,369,546,68%
