Hugo Lloris 1,"92'07""",,,9,7,1,-,-,2,4,-,-,4,1,-,10,13,18,18,0,0,28,31,90%
by Alderweireld 4,"92'07""",,7,,5,4,1,4,11,18,3,15,3,1,-,12,17,50,53,10,10,72,80,90%
Jan Vertonghen 5,"92'07""",,5,3,,1,1,2,4,3,4,4,18,1,2,2,3,39,44,7,7,48,54,89%
Heung-Min Son 7,"92'07""",,-,-,1,,2,3,3,1,13,5,15,1,-,0,1,32,33,12,15,44,49,90%
incent Janssen 9,"66'13""",,-,-,-,1,,3,1,1,4,1,2,-,-,2,2,4,5,7,10,13,17,76%
Erik Lamela 11,"92'07""",,-,3,-,5,4,,8,5,7,14,1,-,1,3,3,25,31,20,24,48,58,83%
ictor Wanyama 12,"92'07""",,-,11,4,3,1,4,,15,6,12,17,-,3,7,7,49,54,20,22,76,83,92%
Kieran Trippier 16,"92'07""",,4,15,2,4,1,17,5,,-,15,1,-,5,3,3,48,54,18,18,69,75,92%
Dele Alli 20,"81'48""",,-,2,1,9,-,5,5,2,,8,7,-,-,2,4,21,26,16,21,39,51,76%
hristian Eriksen 23,"92'07""",,-,10,3,6,3,12,11,12,7,,3,7,-,3,5,51,55,20,30,74,90,82%
Ben Davies 33,"92'07""",,3,3,11,21,5,8,7,1,7,2,,4,1,4,6,59,62,10,13,73,81,90%
Kévin N'Koudou 14,"25'54""",,-,-,1,-,-,2,1,-,-,4,2,,2,2,2,7,8,3,4,12,14,86%
Harry Winks 29,"10'19""",,-,-,1,1,-,3,1,3,-,5,1,-,,0,0,9,9,6,6,15,15,100
Total passes received:,,,19,56,36,56,18,63,59,65,51,85,74,15,14,50,66,412,452,149,180,611,698,88%
