Petr ?ech 1,"95'36""",,,1,2,-,-,-,1,-,-,1,-,1,-,0,3,6,6,0,0,6,9,67%
Branislav Ivanovi? 2,"95'36""",,1,,1,1,1,6,4,2,4,4,-,-,-,2,3,15,22,7,7,24,32,75%
David Luiz 4,"95'36""",,1,-,,5,-,1,-,4,5,4,4,-,-,4,5,16,24,4,6,24,35,69%
Ramires 7,"95'36""",,-,3,2,,-,2,5,3,4,-,4,-,-,3,3,16,26,4,9,23,38,61%
Fernando Torres 9,"90'21""",,-,1,-,-,,1,-,1,1,-,1,-,-,0,1,3,7,2,2,5,10,50%
Juan Mata 10,"95'36""",,-,7,2,3,2,,5,5,1,1,2,-,-,5,11,18,20,5,7,28,38,74%
Oscar 11,"79'11""",,-,6,1,3,2,3,,5,1,3,-,-,-,3,3,16,30,5,8,24,41,59%
John Obi Mikel 12,"95'36""",,-,2,2,5,-,7,8,,3,4,-,1,-,2,3,27,35,3,5,32,43,74%
Eden Hazard 17,"95'36""",,-,2,2,4,6,4,3,1,,1,3,-,-,0,1,20,29,6,10,26,40,65%
Gary Cahill 24,"95'36""",,2,3,2,3,-,3,6,9,-,,-,1,-,1,2,19,22,9,13,29,37,78%
Ryan Bertrand 34,"95'36""",,-,-,3,3,-,-,2,1,2,1,,-,-,0,0,8,17,4,4,12,21,57%
Victor Moses 13,"16'25""",,-,1,-,-,-,-,-,-,-,2,-,,-,0,1,3,3,0,0,3,4,75%
Daniel Sturridge 23,"5'15""",,-,-,-,-,-,-,-,-,-,-,-,-,,0,0,0,0,0,0,0,0,0%
Total passes received:,,,4,26,17,27,11,27,34,31,21,21,14,3,0,20,36,167,241,49,71,236,348,68%
