Jan Oblak 13,"95'05""",,,2,3,-,-,1,1,2,-,-,2,1,1,-,7,12,4,4,2,2,13,18,72%
Diego Godín 2,"95'05""",,2,,5,7,2,2,6,1,-,-,1,2,-,-,5,7,14,15,9,10,28,32,88%
Filipe Luís 3,"95'05""",,1,3,,19,11,7,5,-,4,-,1,2,1,4,5,6,36,39,17,19,58,64,91%
Koke 6,"95'05""",,1,2,20,,13,10,14,8,1,7,5,6,-,4,4,5,46,48,41,45,91,98,93%
oine Griezmann 7,"95'05""",,-,4,4,10,,1,13,3,7,1,2,2,3,1,5,5,30,35,16,19,51,59,86%
Saúl Ñíguez 8,"78'58""",,-,3,10,10,6,,7,2,3,3,1,2,-,2,0,1,22,25,27,29,49,55,89%
Gabi 14,"95'05""",,-,2,7,23,15,9,,20,-,4,2,6,-,-,3,6,59,62,26,28,88,96,92%
Juanfran 20,"95'05""",,1,3,-,6,3,3,15,,1,16,2,1,-,1,3,3,37,39,12,13,52,55,95%
Kevin Gameiro 21,"66'53""",,-,-,-,-,3,3,4,1,,1,-,-,-,-,1,1,4,7,7,8,12,16,75%
Nicolás Gaitán 23,"62'13""",,-,-,1,5,4,4,4,6,3,,-,-,-,-,1,2,15,18,11,15,27,35,77%
María Giménez 24,"95'05""",,1,5,3,5,1,2,3,4,-,-,,1,-,-,3,3,18,18,4,4,25,25,100
Tiago 5,"32'52""",,-,3,4,4,3,2,6,1,-,-,2,,-,2,3,3,13,15,11,11,27,29,93%
ernando Torres 9,"16'07""",,-,-,-,-,-,-,1,1,-,-,-,-,,1,0,0,1,2,2,2,3,4,75%
nnick Carrasco 10,"28'12""",,-,-,4,1,-,2,1,1,-,-,-,3,1,,0,0,8,11,5,6,13,17,76%
Total passes received:,,,6,27,61,90,61,46,80,50,19,32,18,26,6,15,40,54,307,338,190,211,537,603,89%
