Kevin Trapp 16,"96'34""",,,5,6,1,-,2,-,6,2,3,-,-,2,5,7,20,20,2,2,27,29,93%
Thiago Silva 2,"96'34""",,2,,18,9,2,1,4,5,8,3,14,-,2,2,5,50,52,16,16,68,73,93%
Marquinhos 5,"96'34""",,7,17,,4,3,3,9,10,8,7,4,2,1,6,8,52,57,17,17,75,82,91%
Thiago Motta 8,"43'15""",,-,8,12,,3,3,6,2,3,5,7,-,-,2,3,27,28,20,21,49,52,94%
Edinson Cavani 9,"96'34""",,-,1,8,6,,1,8,4,2,4,7,1,1,4,5,26,27,13,15,43,47,91%
latan Ibrahimovi? 10,"96'34""",,-,2,1,3,3,,2,1,-,7,1,2,1,4,4,10,11,9,12,23,27,85%
"Ángel Di María 11","96'34""",,-,1,1,6,8,2,,9,5,2,6,2,4,1,3,28,33,17,20,46,56,82%
Maxwell 17,"96'34""",,-,2,5,5,13,2,10,,3,-,9,1,3,1,2,29,32,23,27,53,61,87%
Serge Aurier 19,"63'34""",,-,12,3,5,1,5,4,5,,12,8,1,-,1,3,45,51,10,11,56,65,86%
ory van der Wiel 23,"96'34""",,2,2,5,1,3,4,5,1,15,,11,6,6,4,4,32,34,25,27,61,65,94%
Adrien Rabiot 25,"96'34""",,-,7,9,3,5,1,5,4,13,10,,4,2,3,4,43,47,17,20,63,71,89%
Lucas 7,"53'19""",,-,-,1,-,2,5,-,1,1,6,2,,3,0,0,12,14,9,10,21,24,88%
Javier Pastore 27,"33'00""",,-,1,-,-,2,-,3,5,-,6,2,3,,1,3,13,15,8,11,22,29,76%
Total passes received:,,,11,58,69,43,45,29,56,53,60,65,71,22,25,34,51,387,421,186,209,607,681,89%
