Mark Schwarzer 23,"95'15""",,,5,2,1,1,-,1,-,1,1,2,-,-,-,9,11,4,4,1,1,14,16,88%
Branislav Ivanovi? 2,"95'15""",,-,,-,7,9,4,-,7,11,3,5,1,1,1,8,12,30,36,11,19,49,67,73%
Ashley Cole 3,"53'37""",,-,-,,9,2,3,11,4,3,2,2,-,-,-,5,5,21,23,10,12,36,40,90%
David Luiz 4,"95'15""",,-,5,9,,3,4,8,4,10,2,4,-,1,2,6,17,37,42,9,16,52,75,69%
Ramires 7,"95'15""",,-,8,1,6,,3,2,3,2,1,1,1,1,-,1,3,19,22,9,16,29,41,71%
Fernando Torres 9,"66'44""",,-,2,-,2,1,,6,4,1,-,-,-,-,-,1,1,9,13,6,14,16,28,57%
Eden Hazard 17,"95'15""",,-,2,6,5,3,7,,6,-,-,5,1,2,3,4,6,21,29,15,23,40,58,69%
Willian 22,"76'39""",,-,5,1,2,5,2,9,,2,1,3,-,1,-,6,9,17,20,8,13,31,42,74%
Gary Cahill 24,"95'15""",,2,8,6,6,3,-,2,1,,4,3,-,1,-,7,11,24,31,5,6,36,48,75%
John Terry 26,"95'15""",,-,-,5,5,-,1,3,-,5,,4,1,-,-,5,6,16,18,3,3,24,27,89%
César Azpilicueta 28,"95'15""",,-,4,-,11,2,5,11,-,2,2,,-,2,1,2,5,29,36,9,12,40,53,75%
André Schürrle 14,"18'36""",,-,3,-,-,1,-,1,-,1,-,-,,-,-,0,0,2,4,4,5,6,9,67%
Demba Ba 19,"28'31""",,-,-,-,1,-,-,-,1,-,1,1,-,,-,1,1,2,4,1,4,4,9,44%
Samuel Eto'o 29,"41'38""",,-,-,-,-,-,1,-,-,-,-,2,1,1,,0,0,1,2,4,7,5,9,56%
Total passes received:,,,2,42,30,55,30,30,54,30,38,17,32,5,10,7,55,87,232,284,95,151,382,522,73%
