Gianluigi Buffon 1,"94'47""",,,5,-,1,-,3,1,2,-,1,-,-,-,6,14,6,7,1,1,13,22,59%
Giorgio Chiellini 3,"94'47""",,1,,6,5,7,7,-,6,4,3,1,1,-,4,9,33,39,4,9,41,57,72%
Paul Pogba 6,"94'47""",,-,8,,2,5,1,3,3,5,10,1,-,-,2,11,24,34,12,17,38,62,61%
laudio Marchisio 8,"87'35""",,-,2,2,,5,2,-,1,6,3,-,-,-,1,5,14,24,6,6,21,35,60%
Carlos Tévez 10,"94'47""",,-,2,7,4,,7,1,2,5,11,3,-,-,2,3,30,41,10,16,42,60,70%
ernando Llorente 14,"94'47""",,-,1,2,2,5,,-,-,-,2,1,-,-,0,0,8,26,5,10,13,36,36%
Andrea Barzagli 15,"94'47""",,1,3,1,1,2,1,,3,-,3,5,-,-,2,5,16,25,2,5,20,35,57%
eonardo Bonucci 19,"91'08""",,-,8,2,-,1,1,6,,5,2,4,-,-,5,16,22,27,2,3,29,46,63%
wadwo Asamoah 22,"94'47""",,-,3,4,5,7,5,-,1,,-,-,-,-,9,12,11,17,5,9,25,38,66%
Arturo Vidal 23,"94'47""",,-,-,10,2,10,7,4,1,1,,4,-,-,2,6,17,29,20,24,39,59,66%
phan Lichtsteiner 26,"94'47""",,-,-,1,-,9,5,2,-,1,6,,-,-,1,4,17,29,6,9,24,42,57%
bastian Giovinco 12,"3'39""",,-,-,-,-,-,-,-,-,1,-,-,,-,0,0,1,1,0,0,1,1,100%
abio Quagliarella 27,"7'12""",,-,-,-,-,-,-,-,-,-,-,-,-,,0,0,0,0,0,0,0,0,0%
Total passes received:,,,2,32,35,22,51,39,17,19,28,41,19,1,0,34,85,199,299,73,109,306,493,62%
