Gianluigi Buffon 1,"94'26""",,,5,4,2,1,-,2,6,-,1,3,-,-,10,13,12,12,2,3,24,28,86%
Martín Cáceres 4,"94'26""",,1,,-,8,1,8,15,-,8,-,8,-,1,5,9,37,43,8,11,50,63,79%
Paul Pogba 6,"94'26""",,-,1,,2,8,4,1,3,5,5,2,-,2,2,4,28,38,3,6,33,48,69%
Claudio Marchisio 8,"94'26""",,-,1,1,,-,4,1,-,5,-,8,-,-,2,4,9,10,9,12,20,26,77%
Carlos Tévez 10,"82'29""",,-,4,7,5,,1,1,-,10,6,4,-,-,1,3,30,35,7,13,38,51,75%
Fernando Llorente 14,"88'44""",,-,1,-,1,5,,-,-,3,2,5,-,-,1,4,11,16,5,12,17,32,53%
Andrea Barzagli 15,"94'26""",,1,14,-,4,1,1,,22,12,4,6,-,-,4,5,54,59,7,9,65,73,89%
Leonardo Bonucci 19,"94'26""",,1,4,1,1,6,-,14,,17,4,2,-,1,7,10,37,43,7,9,51,62,82%
Andrea Pirlo 21,"94'26""",,-,12,11,3,18,3,13,5,,13,11,1,-,19,20,62,66,9,12,90,98,92%
Kwadwo Asamoah 22,"94'26""",,3,3,9,1,7,4,3,7,8,,-,-,-,5,6,30,36,10,10,45,52,87%
Arturo Vidal 23,"94'26""",,-,6,4,1,5,2,4,2,14,1,,-,1,2,4,22,31,16,21,40,56,71%
Sebastian Giovinco 12,"5'42""",,-,-,-,-,-,-,-,-,-,-,1,,1,0,0,1,1,1,1,2,2,100%
Fabio Quagliarella 27,"11'57""",,-,-,1,-,-,-,-,-,1,-,-,-,,0,0,2,3,0,1,2,4,50%
Total passes received:,,,6,51,38,28,52,27,54,45,83,36,50,1,6,58,82,335,393,84,120,477,595,80%
