Keylor Navas 1,"124'15""",,,2,3,5,2,1,-,3,-,2,1,-,-,-,7,24,12,12,0,0,19,36,53%
Dani Carvajal 2,"124'15""",,4,,3,1,1,4,1,1,5,19,8,-,7,1,5,6,27,31,23,28,55,65,85%
Sergio Ramos 4,"124'15""",,4,1,,-,1,7,1,9,7,5,2,1,1,9,5,6,29,33,14,15,48,54,89%
Nacho 6,"124'15""",,3,4,2,,2,4,-,-,1,5,-,-,1,1,3,3,16,17,4,5,23,25,92%
Cristiano Ronaldo 7,"124'15""",,-,2,1,-,,2,1,7,2,2,1,-,2,2,1,1,9,12,12,12,22,25,88%
Toni Kroos 8,"118'13""",,-,3,10,1,4,,4,18,6,10,10,-,4,4,7,8,43,44,24,25,74,77,96%
Karim Benzema 9,"63'51""",,-,6,-,-,2,3,,2,3,2,3,-,-,-,1,1,11,12,9,10,21,23,91%
Marcelo 12,"124'15""",,-,-,2,3,8,19,-,,5,2,10,-,1,8,6,11,29,35,23,28,58,74,78%
Casemiro 14,"124'15""",,-,6,8,1,3,7,1,10,,13,6,-,-,2,3,4,30,35,24,30,57,69,83%
Luka Modri? 19,"124'15""",,-,22,1,5,3,7,5,6,9,,3,3,9,2,5,8,42,45,28,32,75,85,88%
Isco 22,"70'57""",,-,5,5,1,3,8,1,6,4,3,,-,-,-,3,4,20,22,13,16,36,42,86%
Mateo Kova?i? 16,"6'02""",,-,-,3,1,-,-,-,-,-,2,-,,-,1,0,0,3,3,4,4,7,7,100
Lucas Vázquez 17,"53'18""",,-,4,-,1,1,2,-,1,2,7,-,-,,4,1,2,16,19,5,6,22,27,81%
Marco Asensio 20,"60'24""",,-,2,4,-,1,5,-,6,3,-,-,2,2,,1,1,12,14,12,14,25,29,86%
Total passes received:,,,11,57,42,19,31,69,14,69,47,72,44,6,27,34,48,79,299,334,195,225,542,638,85%
