Claudio Bravo 1,"93'19""",,,2,-,-,-,-,7,-,3,4,7,-,-,8,11,14,14,1,1,23,26,88%
Pablo Zabaleta 5,"93'19""",,2,,19,3,1,1,1,8,-,5,10,1,-,4,5,28,37,19,19,51,61,84%
aheem Sterling 7,"93'19""",,-,9,,7,-,1,1,7,-,4,7,1,-,2,4,16,19,19,23,37,46,80%
"?lkay Gündo?an 8","93'19""",,-,6,3,,5,8,10,6,9,6,3,2,-,4,4,37,37,17,23,58,64,91%
Nolito 9,"75'39""",,-,1,-,6,,3,1,5,5,2,-,-,-,1,2,17,22,5,7,23,31,74%
Sergio Agüero 10,"93'19""",,-,1,2,6,3,,6,8,-,-,2,-,-,1,1,11,14,16,16,28,31,90%
sandar Kolarov 11,"93'19""",,5,1,3,7,5,4,,7,2,5,4,-,4,2,7,41,44,4,6,47,57,82%
David Silva 21,"93'19""",,-,8,8,11,8,3,4,,2,9,1,3,1,4,8,34,40,20,22,58,70,83%
Gaël Clichy 22,"72'58""",,3,1,-,12,9,1,3,7,,1,1,-,-,3,3,24,25,11,12,38,40,95%
Fernandinho 25,"93'19""",,2,8,4,4,3,4,6,8,9,,2,-,1,6,10,35,38,10,12,51,60,85%
icolás Otamendi 30,"93'19""",,6,9,6,1,-,3,3,5,1,11,,1,1,6,10,33,39,8,8,47,57,82%
Fernando 6,"17'40""",,-,3,1,1,-,1,1,-,-,2,-,,1,1,1,8,8,1,1,10,10,100
John Stones 24,"20'21""",,1,-,1,2,-,-,5,3,-,-,1,1,,3,3,8,8,3,3,14,14,100
Total passes received:,,,19,49,47,60,34,29,48,64,31,49,38,9,8,45,69,306,345,134,153,485,567,86%
