Yann Sommer 1,"92'04""",,,3,1,2,1,1,1,-,4,2,4,-,-,-,8,25,11,11,0,1,19,37,51%
Roel Brouwers 4,"92'04""",,3,,2,2,-,-,2,-,9,9,2,2,-,-,1,1,28,28,2,2,31,31,100
Håvard Nordtveit 6,"92'04""",,1,1,,2,2,2,8,3,3,7,2,5,-,-,3,3,23,26,10,11,36,40,90%
Thorgan Hazard 10,"92'04""",,-,3,2,,6,3,4,-,1,1,3,4,1,1,2,2,16,19,11,13,29,34,85%
Raffael 11,"82'46""",,-,-,3,6,,-,6,1,-,1,-,1,-,1,0,0,12,14,7,8,19,22,86%
Lars Stindl 13,"66'55""",,-,3,-,-,2,,2,9,2,3,-,-,-,-,1,2,13,13,7,9,21,24,88%
Ibrahima Traoré 16,"92'04""",,-,1,4,4,2,2,,6,3,5,3,4,1,1,4,6,22,23,10,12,36,41,88%
Oscar Wendt 17,"92'04""",,1,-,4,2,5,4,6,,10,-,1,5,-,1,0,1,25,26,14,14,39,41,95%
Tony Jantschke 24,"92'04""",,8,8,6,5,-,1,1,13,,1,1,-,-,1,4,6,38,39,3,4,45,49,92%
Julian Korb 27,"92'04""",,2,5,2,5,1,2,7,-,3,,5,4,1,-,1,1,25,29,11,11,37,41,90%
André Hahn 28,"72'06""",,-,3,2,-,2,2,-,1,1,1,,1,-,-,1,2,6,11,6,8,13,21,62%
ahmoud Dahoud 8,"25'08""",,1,1,6,2,3,-,3,4,3,3,-,,-,-,3,3,17,17,6,7,26,27,96%
Josip Drmic 9,"9'17""",,-,-,-,1,-,-,1,1,-,-,-,-,,-,0,0,3,3,0,1,3,4,75%
Nico Schulz 14,"19'58""",,-,-,-,1,-,-,-,-,-,-,-,2,-,,0,0,2,2,1,2,3,4,75%
Total passes received:,,,16,28,32,32,24,17,41,38,39,33,21,28,3,5,28,52,241,261,88,103,357,416,86%
