Pepe Reina 25,"96'48""",,,7,3,2,2,-,1,1,3,-,1,1,-,-,11,14,10,11,0,1,21,26,81%
Miguel Britos 5,"96'48""",,3,,1,1,1,1,15,1,10,1,14,-,-,-,6,9,35,40,7,8,48,57,84%
José Callejón 7,"96'48""",,-,1,,3,11,5,1,-,2,4,2,1,-,-,2,5,18,23,10,13,30,41,73%
Gonzalo Higuaín 9,"80'22""",,-,1,2,,1,1,3,1,2,3,2,-,-,-,0,1,11,18,5,9,16,28,57%
Christian Maggio 11,"96'48""",,1,2,11,3,,9,1,2,6,10,-,-,-,2,7,11,23,33,17,22,47,66,71%
Marek Hamšík 17,"94'35""",,-,4,1,4,5,,3,1,2,7,11,1,-,-,2,5,21,25,16,25,39,55,71%
Camilo Zúñiga 18,"96'48""",,-,8,1,3,1,7,,21,-,4,13,2,-,-,3,7,22,30,35,39,60,76,79%
Lorenzo Insigne 24,"75'29""",,-,3,-,4,-,3,12,,-,1,14,-,-,-,0,3,21,30,16,22,37,55,67%
Raúl Albiol 33,"96'48""",,1,11,2,1,6,2,3,1,,4,7,-,-,-,4,8,31,35,3,5,38,48,79%
Valon Behrami 85,"96'48""",,-,4,5,1,9,7,-,2,4,,9,-,1,-,1,2,29,33,12,18,42,53,79%
Gökhan Inler 88,"96'48""",,1,6,5,5,7,9,16,15,4,5,,1,-,4,13,14,55,60,10,12,78,86,91%
Dries Mertens 14,"21'19""",,-,-,2,-,-,-,2,-,-,-,-,,-,1,0,1,3,3,2,3,5,7,71%
iandomenico Mesto 16,"2'13""",,-,-,-,-,-,-,-,-,-,-,-,-,,-,0,1,0,1,0,0,0,2,0%
Goran Pandev 19,"16'26""",,-,1,-,-,-,2,-,-,-,1,-,-,-,,0,0,2,2,2,4,4,6,67%
Total passes received:,,,6,48,33,27,43,46,57,45,33,40,73,6,1,7,49,81,281,344,135,181,465,606,77%
