Jeroen Zoet 1,"101'01""",,,3,3,10,-,1,-,-,-,1,1,-,1,4,5,16,16,0,0,20,21,95%
Héctor Moreno 3,"101'01""",,3,,-,7,1,5,-,3,1,2,-,-,-,5,6,15,16,2,3,22,25,88%
Santiago Arias 4,"101'01""",,-,1,,6,2,2,4,2,1,-,3,-,-,1,2,11,12,9,12,21,26,81%
Jeffrey Bruma 5,"101'01""",,11,6,5,,4,4,1,2,2,4,3,1,-,8,15,26,27,9,9,43,51,84%
Davy Pröpper 6,"101'01""",,1,1,3,-,,2,3,4,-,4,2,1,-,3,4,13,16,5,5,21,25,84%
Luuk de Jong 9,"101'01""",,-,-,-,-,6,,3,-,1,2,2,-,-,0,2,7,10,7,8,14,20,70%
Luciano Narsingh 11,"101'01""",,-,-,3,3,1,-,,-,2,-,1,-,-,1,2,8,11,1,4,10,17,59%
Maxime Lestienne 16,"93'02""",,1,2,1,2,-,-,-,,1,2,-,-,-,1,2,4,5,4,7,9,14,64%
Andrés Guardado 18,"79'16""",,-,-,1,2,1,2,1,1,,1,1,-,-,2,3,1,5,7,9,10,17,59%
Joshua Brenet 20,"101'01""",,4,-,-,2,2,2,-,1,2,,2,1,-,3,4,10,13,3,3,16,20,80%
Jorrit Hendrix 29,"101'01""",,3,3,1,3,1,3,-,2,3,2,,-,-,1,2,15,20,5,5,21,27,78%
Stijn Schaars 8,"21'45""",,-,1,1,-,2,-,-,-,-,1,-,,-,1,1,2,2,2,2,5,5,100%
Jürgen Locadia 19,"7'59""",,-,-,-,-,-,-,-,-,-,-,-,-,,0,0,0,1,0,0,0,1,0%
Total passes received:,,,23,17,18,35,20,21,12,15,13,19,15,3,1,30,48,128,154,54,67,212,269,79%
