Willy 13,"94'13""",,,2,2,-,1,1,1,-,1,-,1,-,1,2,7,15,5,5,0,0,12,20,60%
Jesús Gámez 2,"94'13""",,2,,-,4,17,10,9,3,5,4,-,-,1,1,2,4,40,48,14,20,56,72,78%
Weligton 3,"94'13""",,5,4,,2,2,3,2,2,5,-,5,-,-,-,1,3,23,27,6,8,30,38,79%
Martín Demichelis 5,"94'13""",,2,6,2,,3,4,-,3,2,1,2,-,-,-,0,3,22,30,3,8,25,41,61%
Joaquín 7,"87'21""",,-,11,-,3,,5,4,1,6,7,1,-,2,-,2,7,21,30,17,30,40,67,60%
Jérémy Toulalan 8,"94'13""",,-,7,2,3,8,,4,2,6,5,2,-,1,2,3,8,21,26,18,27,42,61,69%
Javier Saviola 9,"78'04""",,-,3,-,-,5,2,,1,4,1,1,-,-,1,1,2,12,22,5,8,18,32,56%
Júlio Baptista 10,"73'16""",,-,1,2,1,2,6,3,,1,5,1,-,-,-,2,3,13,17,7,10,22,30,73%
Manuel Iturra 16,"94'13""",,-,2,8,1,7,4,-,7,,10,4,-,-,-,2,5,30,42,11,15,43,62,69%
Isco 22,"94'13""",,-,6,-,-,4,2,2,6,3,,3,1,-,2,1,3,17,25,11,19,29,47,62%
Antunes 25,"94'13""",,-,-,2,-,2,3,2,2,4,3,,-,-,-,2,5,7,15,9,15,18,35,51%
Ignacio Camacho 6,"6'52""",,-,-,-,-,-,-,-,-,1,-,-,,-,-,0,1,0,2,1,1,1,4,25%
Lucas Piazón 12,"16'09""",,-,-,-,-,1,-,-,-,-,2,-,-,,1,0,1,2,2,2,4,4,7,57%
Roque Santa Cruz 24,"20'57""",,-,-,-,-,2,-,-,-,2,1,-,-,-,,1,1,4,6,0,0,5,7,71%
Total passes received:,,,9,42,18,14,54,40,27,27,40,39,20,1,5,9,24,61,217,297,104,165,345,523,66%
