Roy Carroll 1,"92'14""",,,-,5,3,-,11,2,-,1,1,1,-,1,-,12,24,13,14,0,0,25,38,66%
Giannis Maniatis 2,"92'14""",,1,,2,3,1,2,5,5,4,7,3,1,-,-,7,8,21,27,6,7,34,42,81%
Paulo Machado 5,"92'14""",,1,1,,4,3,-,1,5,1,4,3,1,-,3,3,10,16,26,8,14,27,50,54%
Ljubomir Fejsa 8,"59'29""",,2,5,1,,-,9,10,4,2,4,2,-,-,-,5,6,28,32,6,10,39,48,81%
Rafik Djebbour 10,"81'29""",,-,1,3,1,,-,1,1,4,1,2,-,-,4,1,2,12,15,5,6,18,23,78%
Pablo Contreras 15,"92'14""",,4,2,2,8,2,,6,6,6,6,6,-,-,-,4,6,37,43,7,10,48,59,81%
Kostas Manolas 24,"92'14""",,7,4,5,-,3,6,,6,2,4,1,-,-,2,7,12,31,33,2,2,40,47,85%
Drissa Diakité 26,"92'14""",,4,2,8,3,-,2,8,,1,2,1,1,-,2,3,10,27,31,4,7,34,48,71%
Leandro Greco 27,"92'14""",,1,5,4,4,2,-,-,1,,4,9,1,-,-,6,9,19,28,6,8,31,45,69%
Vassilis Torossidis 35,"92'14""",,4,2,3,7,2,8,1,3,5,,8,-,2,-,3,4,34,43,8,13,45,60,75%
Djamel Abdoun 93,"71'31""",,-,5,1,6,3,1,1,-,6,7,,-,-,1,2,4,23,31,6,10,31,45,69%
Ariel Ibagaza 7,"10'45""",,1,-,-,-,-,-,1,1,1,-,-,,-,1,0,0,3,7,2,3,5,10,50%
Kostas Mitroglou 11,"20'43""",,-,-,-,-,-,-,-,-,-,1,-,-,,-,0,0,1,2,0,2,1,4,25%
David Fuster 19,"32'45""",,-,1,2,-,4,1,2,-,1,-,-,2,1,,0,0,7,8,7,8,14,16,88%
Total passes received:,,,25,28,36,39,20,40,38,32,34,41,36,6,4,13,53,95,272,340,67,100,392,535,73%
