Roman Weidenfeller 1,"95'13""",,,2,2,1,2,-,-,-,-,2,3,-,-,1,4,18,7,9,2,2,13,29,45%
Sebastian Kehl 5,"95'13""",,-,,2,5,6,5,4,5,4,1,3,-,1,-,3,7,27,35,6,11,36,53,68%
Sven Bender 6,"95'13""",,2,5,,2,4,1,-,1,3,5,-,-,-,-,2,3,19,22,2,3,23,28,82%
Robert Lewandowski 9,"91'09""",,-,1,-,,5,2,3,2,2,1,-,3,-,-,1,1,11,17,7,11,19,29,66%
Henrikh Mkhitaryan 10,"95'13""",,-,5,1,12,,3,4,12,2,-,1,-,-,1,0,2,25,31,16,22,41,55,75%
Marco Reus 11,"82'39""",,-,1,1,2,2,,2,6,3,-,2,-,-,-,0,3,14,23,5,6,19,32,59%
kub B?aszczykowski 16,"70'17""",,1,3,-,-,5,2,,4,2,2,-,-,-,-,1,3,11,20,7,12,19,35,54%
Nuri ?ahin 18,"95'13""",,2,4,4,4,7,6,6,,5,4,7,-,-,-,6,14,31,41,12,18,49,73,67%
Kevin Grosskreutz 19,"95'13""",,-,1,2,5,5,1,4,7,,-,-,-,-,2,4,7,17,28,6,10,27,45,60%
tis Papastathopoulos 25,"95'13""",,2,4,4,1,-,1,1,6,1,,1,-,-,-,2,2,14,19,5,6,21,27,78%
Eri? Durm 37,"95'13""",,2,1,1,1,8,3,4,3,-,4,,-,-,-,4,7,12,19,11,14,27,40,68%
merick Aubameyang 17,"24'56""",,-,-,-,1,-,-,-,1,-,-,-,,1,-,0,0,1,1,2,2,3,3,100
Julian Schieber 23,"4'04""",,-,1,-,-,1,-,-,-,-,-,-,-,,-,0,0,0,0,2,2,2,2,100
"?ukasz Piszczek 26","12'34""",,-,-,-,2,2,-,-,2,1,-,-,-,-,,0,1,5,7,2,3,7,11,64%
Total passes received:,,,9,28,17,36,47,24,28,49,23,19,17,3,2,4,27,68,194,272,85,122,306,462,66%
