Lars Unnerstall 36,"95'39""",,,-,1,2,2,1,1,-,-,2,-,-,-,-,4,17,3,3,2,2,9,22,41%
enedikt Höwedes 4,"95'39""",,-,,8,8,2,12,-,2,-,-,5,-,-,-,1,6,22,28,14,16,37,50,74%
Lewis Holtby 10,"95'39""",,-,3,,3,-,5,5,2,3,1,3,2,-,-,1,2,19,31,7,13,27,46,59%
Jermaine Jones 13,"91'34""",,1,5,5,,2,13,6,4,-,1,3,1,-,-,4,5,30,33,7,10,41,48,85%
os Papadopoulos 14,"95'39""",,2,5,1,3,,3,2,3,1,5,3,-,-,-,4,7,19,26,5,6,28,39,72%
Jefferson Farfán 17,"95'03""",,-,6,5,8,3,,-,4,3,2,7,-,-,-,2,5,25,32,11,15,38,52,73%
Christian Fuchs 23,"95'39""",,1,-,8,4,-,-,,6,3,7,4,4,-,-,4,11,29,44,4,5,37,60,62%
as-Jan Huntelaar 25,"95'39""",,-,2,3,3,-,2,5,,3,-,4,1,-,-,0,0,16,24,7,12,23,36,64%
anquillo Barnetta 27,"80'04""",,1,-,3,3,-,1,1,2,,1,2,-,-,-,1,4,7,12,6,10,14,26,54%
Joel Matip 32,"95'39""",,2,1,-,4,3,-,7,2,-,,5,-,-,-,3,5,18,23,3,4,24,32,75%
oman Neustädter 33,"95'39""",,2,6,5,2,5,7,2,4,1,3,,1,-,-,3,5,27,35,8,13,38,53,72%
Ibrahim Afellay 11,"15'35""",,-,-,2,1,-,1,-,2,-,-,-,,-,-,1,1,2,5,3,5,6,11,55%
Marco Höger 12,"4'05""",,-,-,-,-,-,-,2,-,-,-,-,-,,-,0,0,2,2,0,0,2,2,100
Julian Draxler 31,"36""",,-,-,-,-,-,-,-,-,-,-,-,-,-,,0,0,0,0,0,0,0,0,0%
Total passes received:,,,9,28,41,41,17,45,31,31,14,22,36,9,0,0,28,68,219,298,77,111,324,477,68%
