Fraser Forster 1,"94'26""",,,-,-,1,5,4,1,2,1,1,2,1,2,19,35,2,4,0,0,21,39,54%
Adam Matthews 2,"94'26""",,1,,-,2,1,2,-,1,4,-,1,-,-,3,5,10,20,2,5,15,30,50%
Efe Ambrose 4,"94'26""",,2,1,,-,1,-,-,-,2,1,3,-,-,5,8,4,13,2,5,11,26,42%
Kelvin Wilson 6,"94'26""",,2,1,3,,-,2,-,-,-,1,-,-,-,1,2,8,16,2,2,11,20,55%
Miku 7,"94'26""",,-,-,-,-,,3,2,-,2,1,2,-,1,1,3,7,16,4,10,12,29,41%
Giorgos Samaras 9,"79'13""",,1,-,-,-,-,,1,-,4,1,1,-,-,2,3,4,10,3,9,9,22,41%
Kris Commons 15,"94'26""",,2,1,1,-,-,-,,2,1,1,2,-,-,3,8,4,13,4,8,11,29,38%
Joe Ledley 16,"94'26""",,-,3,-,-,1,3,-,,2,-,2,-,-,2,2,8,15,2,6,12,23,52%
Charlie Mulgrew 21,"94'26""",,-,2,-,2,2,3,1,2,,-,1,1,-,6,7,7,16,2,9,15,32,47%
Mikael Lustig 23,"72'05""",,-,-,-,1,1,1,5,1,1,,1,-,-,2,5,6,16,4,9,12,30,40%
Victor Wanyama 67,"94'26""",,1,2,2,1,3,1,1,-,1,2,,-,-,4,5,7,22,4,9,15,36,42%
Tony Watt 32,"22'21""",,-,-,-,-,-,-,-,-,1,-,-,,-,0,0,1,2,0,1,1,3,33%
Beram Kayal 33,"15'13""",,-,1,-,-,-,-,-,-,-,-,-,-,,0,0,0,3,1,1,1,4,25%
Total passes received:,,,10,14,7,8,14,23,12,9,21,9,17,2,3,48,83,68,166,30,74,146,323,45%
