Johan Wiland 1,"93'09""",,,2,-,1,3,6,-,-,-,2,1,1,1,10,21,7,7,0,0,17,28,61%
Anton Tinnerholm 3,"93'09""",,1,,5,-,3,-,-,11,1,-,1,1,-,2,9,18,22,3,6,23,37,62%
Oscar Lewicki 6,"93'09""",,1,9,,2,1,3,3,-,4,1,-,-,1,5,6,16,18,4,6,25,30,83%
Enoch Kofi Adu 8,"93'09""",,1,6,3,,1,5,1,1,1,2,3,-,1,6,7,17,20,2,3,25,30,83%
Markus Rosenberg 9,"93'09""",,-,-,1,-,,-,-,1,-,2,2,1,-,0,1,4,9,3,4,7,14,50%
Yoshimar Yotún 13,"77'46""",,2,-,1,5,2,,1,-,-,4,4,-,-,2,5,11,12,6,7,19,24,79%
Rasmus Bengtsson 17,"93'09""",,1,1,3,2,1,2,,-,2,1,-,-,-,2,4,8,8,3,3,13,15,87%
Vladimir Rodi? 20,"66'48""",,-,5,1,-,2,-,-,,-,-,4,-,-,0,0,9,11,3,5,12,16,75%
Kári Árnason 21,"93'09""",,2,3,-,2,1,-,-,1,,-,-,-,-,2,5,6,11,1,1,9,17,53%
Jo Inge Berget 23,"93'09""",,-,-,2,5,1,2,-,-,-,,1,-,-,0,0,8,11,3,4,11,15,73%
Nikola Djurdji? 28,"80'51""",,-,5,3,-,1,2,1,2,1,1,,-,-,0,1,9,11,7,7,16,19,84%
agnus Wolff Eikrem 19,"26'21""",,-,-,-,-,2,-,-,-,-,-,-,,-,1,1,1,1,0,0,2,2,100%
Felipe Carvalho 25,"12'18""",,1,-,-,-,-,-,-,-,-,-,-,1,,1,1,1,1,0,0,2,2,100%
Total passes received:,,,9,31,19,17,18,20,6,16,9,13,16,4,3,31,61,115,142,35,46,181,249,73%
