oslan Dzhanaev 35,"95'58""",,,-,-,1,1,1,1,1,-,-,2,1,-,6,18,2,2,0,0,8,20,40%
imofei Kalachev 2,"95'58""",,-,,-,-,-,1,3,2,1,4,4,1,1,4,4,6,8,7,7,17,19,89%
Vladimir Granat 4,"95'58""",,-,-,,2,1,3,1,-,2,2,-,-,-,2,2,8,9,1,2,11,13,85%
enis Terentyev 5,"95'58""",,-,-,4,,1,3,1,-,1,1,1,4,-,0,1,10,12,6,6,16,19,84%
Dmitri Poloz 7,"47'46""",,-,-,1,1,,1,2,-,-,2,1,-,-,0,0,6,6,2,2,8,8,100
Christian Noboa 16,"95'58""",,-,3,-,2,2,,6,-,-,3,1,4,-,7,11,10,13,4,6,21,30,70%
Sardar Azmoun 20,"66'15""",,-,3,1,-,-,2,,-,-,3,4,1,-,0,0,7,9,7,10,14,19,74%
Miha Mevlja 23,"95'58""",,1,3,-,-,-,-,1,,2,1,1,-,-,1,4,4,10,4,5,9,19,47%
César Navas 44,"95'58""",,1,1,2,4,-,2,-,-,,1,1,1,1,5,8,7,9,2,2,14,19,74%
ksandr Gatskan 84,"95'58""",,-,1,3,2,1,5,4,4,4,,-,1,6,1,4,21,25,9,9,31,38,82%
ksandr Erokhin 89,"95'58""",,-,4,-,-,2,2,-,-,2,3,,-,-,0,0,10,15,3,5,13,20,65%
oussa Doumbia 10,"48'12""",,-,1,-,-,-,1,-,1,1,1,2,,1,2,2,2,4,4,6,8,12,67%
Andrei Prepeli?? 28,"29'43""",,-,-,1,-,-,-,-,1,-,5,2,-,,1,1,4,6,4,4,9,11,82%
Total passes received:,,,2,16,12,12,8,21,19,9,13,26,19,13,9,29,55,97,128,53,64,179,247,72%
