Roman Bürki 38,"94'27""",,,-,-,2,-,11,1,1,9,1,6,-,-,-,1,6,29,29,1,1,31,36,86%
Ousmane Dembélé 7,"73'54""",,-,,3,2,-,-,1,6,-,1,3,-,-,-,1,1,6,7,9,11,16,19,84%
Mario Götze 10,"59'24""",,1,3,,6,1,-,4,6,3,8,3,-,-,-,1,1,20,23,14,15,35,39,90%
Raphaël Guerreiro 13,"78'09""",,-,-,5,,3,1,-,7,2,7,10,-,1,1,3,3,28,32,6,9,37,44,84%
erick Aubameyang 17,"94'27""",,-,2,3,2,,1,1,2,-,1,3,-,-,-,1,1,9,11,5,5,15,17,88%
Papastathopoulos 25,"94'27""",,10,-,1,-,1,,10,11,27,4,19,2,-,-,12,13,61,62,12,12,85,87,98%
"?ukasz Piszczek 26","94'27""",,2,6,1,1,-,13,,8,2,-,7,2,-,3,2,4,32,34,11,13,45,51,88%
Gonzalo Castro 27,"94'27""",,-,13,8,2,4,11,9,,5,3,8,-,2,1,1,3,48,51,17,23,66,77,86%
Matthias Ginter 28,"94'27""",,6,-,4,6,3,19,4,9,,27,8,-,7,-,5,9,72,79,16,17,93,105,89%
Marcel Schmelzer 29,"94'27""",,3,-,4,14,2,1,-,4,21,,13,-,4,-,1,1,44,44,21,23,66,68,97%
Julian Weigl 33,"94'27""",,1,5,9,11,1,16,5,17,18,7,,2,-,1,6,7,71,73,16,18,93,98,95%
Emre Mor 9,"16'18""",,1,-,-,-,-,1,1,-,-,-,1,,-,-,0,0,3,3,1,1,4,4,100
André Schürrle 21,"35'03""",,-,-,-,1,-,-,-,2,1,5,1,-,,1,1,1,6,6,4,4,11,11,100
Christian Puliši? 22,"20'33""",,-,-,-,1,-,1,2,-,-,-,-,-,2,,1,1,3,3,2,4,6,8,75%
Total passes received:,,,24,29,38,48,15,75,38,73,88,64,82,6,16,7,36,51,432,457,135,156,603,664,91%
