Anthony Lopes 1,"96'10""",,,8,6,1,1,1,3,1,1,-,-,-,-,-,4,11,17,17,1,1,22,29,76%
u Yanga-Mbiwa 2,"96'10""",,8,,21,-,11,6,2,17,15,-,7,-,-,-,6,9,68,72,13,13,87,94,93%
icolas Nkoulou 3,"96'10""",,2,19,,-,8,14,14,-,12,2,4,3,-,-,2,3,56,57,20,20,78,80,98%
andre Lacazette 10,"96'10""",,-,-,-,,3,5,1,4,1,1,3,1,1,-,0,1,9,14,11,11,20,26,77%
Jordan Ferri 12,"96'10""",,-,18,10,2,,2,1,18,10,4,20,4,-,-,4,7,64,67,21,23,89,97,92%
Sergi Darder 14,"67'36""",,1,9,5,3,6,,7,6,14,5,9,-,-,-,9,10,38,41,18,19,65,70,93%
Jérémy Morel 15,"96'10""",,-,2,8,2,5,11,,-,4,11,1,3,4,1,6,8,34,38,12,15,52,61,85%
Rafael 20,"96'10""",,2,9,4,3,22,2,-,,9,-,12,-,-,-,0,1,47,51,16,17,63,69,91%
axime Gonalons 21,"96'10""",,1,12,7,3,26,17,12,8,,1,6,8,-,-,3,4,73,76,25,27,101,107,94%
Maxwel Cornet 27,"67'54""",,-,2,1,2,-,2,8,2,3,,-,-,-,-,0,1,9,11,11,11,20,23,87%
athieu Valbuena 28,"89'05""",,-,2,1,6,10,6,1,14,7,2,,5,4,-,3,6,30,36,25,26,58,68,85%
orentin Tolisso 8,"28'34""",,-,1,1,4,4,-,1,1,2,-,4,,5,1,1,1,14,14,9,9,24,24,100
Nabil Fekir 18,"28'16""",,-,-,-,2,-,-,4,-,-,-,4,1,,-,0,0,6,6,5,6,11,12,92%
Maciej Rybus 31,"7'05""",,-,-,-,-,-,-,1,-,-,-,-,1,1,,0,0,1,1,2,2,3,3,100
Total passes received:,,,14,82,64,28,96,66,55,71,78,26,70,26,15,2,38,62,466,501,189,200,693,763,91%
