Jeroen Zoet 1,"93'01""",,,3,9,1,9,1,4,-,-,-,-,-,-,-,8,14,18,18,1,1,27,33,82%
las Isimat-Mirin 2,"93'01""",,3,,17,-,22,2,-,-,1,-,-,-,3,2,1,2,46,46,3,4,50,52,96%
Héctor Moreno 3,"93'01""",,8,15,,1,3,6,6,4,3,-,3,2,6,1,8,11,46,50,4,4,58,65,89%
Santiago Arias 4,"93'01""",,1,1,1,,13,8,8,-,5,13,-,-,-,-,0,0,36,38,14,14,50,52,96%
aniel Schwaab 5,"93'01""",,3,15,5,16,,8,3,-,1,10,1,-,1,1,10,13,47,49,7,9,64,71,90%
Davy Pröpper 6,"84'38""",,1,5,6,9,4,,7,2,4,6,3,1,2,-,10,11,36,40,4,7,50,58,86%
Gastón Pereiro 7,"93'01""",,-,4,2,6,1,4,,-,3,4,-,1,2,-,0,1,15,18,12,17,27,36,75%
Jetro Willems 15,"46'00""",,-,1,4,-,-,2,1,,-,-,1,-,-,-,1,2,7,8,1,1,9,11,82%
Bart Ramselaar 23,"93'01""",,1,1,-,2,2,3,3,1,,3,-,-,3,1,2,2,14,16,4,4,20,22,91%
andr Zinchenko 25,"93'01""",,-,-,4,11,4,6,5,1,2,,-,-,2,1,5,5,24,26,7,9,36,40,90%
teven Bergwijn 27,"61'51""",,-,-,2,-,1,2,3,1,3,-,,-,1,-,2,2,7,8,4,4,13,14,93%
ciano Narsingh 11,"31'10""",,-,-,1,1,-,2,-,-,-,-,-,,1,-,0,0,3,4,2,2,5,6,83%
Jordy De Wijs 30,"47'01""",,1,1,8,-,-,3,3,-,1,-,-,2,,1,0,0,14,16,6,6,20,22,91%
ascal Lundqvist 38,"8'23""",,-,2,-,3,-,-,-,-,1,-,-,-,-,,0,1,2,2,4,5,6,8,75%
Total passes received:,,,18,48,59,50,59,47,43,9,24,36,8,6,21,7,47,64,315,339,73,87,435,490,89%
