Ludovic Butelle 1,"93'01""",,,1,2,8,-,1,3,2,3,-,2,3,-,17,24,6,7,2,2,25,33,76%
Ricardo van Rhijn 2,"77'20""",,8,,5,4,2,2,2,-,3,5,1,-,-,7,7,21,22,4,6,32,35,91%
Claudemir 6,"93'01""",,-,9,,2,3,3,9,8,5,5,1,2,2,6,7,30,35,13,14,49,56,88%
Wesley 7,"93'01""",,-,4,4,,1,1,3,3,-,-,4,1,-,1,1,14,15,6,8,21,24,88%
Lior Refaelov 8,"66'38""",,-,2,5,3,,1,2,1,1,2,4,-,-,0,0,13,14,8,10,21,24,88%
Tomás Pina 15,"93'01""",,-,2,3,2,2,,1,8,3,6,6,-,1,3,3,23,25,8,13,34,41,83%
Felipe Gedoz 19,"93'01""",,-,3,4,3,4,3,,4,-,2,1,2,1,6,7,11,13,10,14,27,34,79%
Dion Cools 21,"93'01""",,3,2,5,4,4,5,3,,6,2,7,1,-,4,6,30,34,8,11,42,51,82%
Stefano Denswil 24,"93'01""",,5,2,2,-,4,6,-,5,,7,4,3,-,0,3,34,35,4,5,38,43,88%
Brandon Mechele 44,"93'01""",,10,4,6,1,-,-,-,3,6,,-,-,-,4,8,25,27,1,1,30,36,83%
Boli Bolingoli 63,"93'01""",,-,1,4,6,6,4,2,6,4,-,,1,-,3,4,16,18,15,16,34,38,89%
Hans Vanaken 20,"26'23""",,-,-,1,2,-,-,3,2,1,-,2,,-,0,0,6,7,5,5,11,12,92%
Ruud Vormer 25,"15'41""",,-,-,3,-,-,-,1,1,-,-,1,-,,1,1,2,2,3,3,6,6,100
Total passes received:,,,26,30,44,35,26,26,29,43,32,29,33,13,4,52,71,231,254,87,108,370,433,85%
