Artur 1,"94'00""",,,4,1,3,1,2,-,-,4,-,-,-,-,-,5,10,8,9,2,3,15,22,68%
Luisão 4,"94'00""",,5,,-,1,-,1,-,6,4,6,2,1,2,3,3,4,23,25,5,5,31,34,91%
Ljubomir Fejsa 5,"28'14""",,-,3,,2,-,1,-,1,1,-,1,-,-,-,1,2,6,8,2,2,9,12,75%
"Óscar Cardozo 7","94'00""",,-,-,-,,3,-,4,-,-,4,4,2,1,1,3,4,14,21,2,3,19,28,68%
Filip Djuri?i? 10,"46'05""",,-,1,-,-,,1,-,2,-,4,2,-,-,-,0,0,4,6,6,8,10,14,71%
ilherme Siqueira 16,"94'00""",,1,-,-,2,2,,10,3,5,1,8,2,2,4,7,8,20,26,13,16,40,50,80%
Nicolás Gaitán 20,"66'37""",,1,1,1,1,1,9,,6,2,1,5,-,-,-,2,3,19,25,7,9,28,37,76%
Nemanja Mati? 21,"94'00""",,-,2,3,4,4,5,8,,2,3,4,3,1,2,6,6,33,36,2,6,41,48,85%
Ezequiel Garay 24,"94'00""",,3,-,-,1,2,5,2,4,,1,6,1,2,1,4,5,22,26,2,4,28,35,80%
André Almeida 34,"94'00""",,1,4,3,3,2,-,-,4,-,,7,2,2,1,0,1,22,26,7,11,29,38,76%
Enzo Pérez 35,"94'00""",,-,2,1,9,1,3,2,9,3,5,,1,4,2,5,7,27,28,10,12,42,47,89%
iralem Sulejmani 8,"27'23""",,-,-,-,2,-,3,-,1,1,-,-,,2,2,1,1,7,10,3,5,11,16,69%
André Gomes 30,"65'46""",,-,-,-,1,-,3,2,4,2,3,2,2,,-,2,2,13,18,4,5,19,25,76%
Lazar Markovi? 50,"47'55""",,-,-,-,1,-,2,1,-,-,1,3,-,3,,1,1,10,14,0,4,11,19,58%
Total passes received:,,,11,17,9,30,16,35,29,40,24,29,44,14,19,16,40,54,228,278,65,93,333,425,78%
