Salvatore Sirigu 30,"94'05""",,,3,1,1,-,-,3,5,2,1,1,-,-,-,10,20,5,6,2,2,17,28,61%
Thiago Silva 2,"94'05""",,4,,4,2,6,8,8,5,1,1,4,-,2,-,6,10,35,37,4,4,45,51,88%
Jérémy Ménez 7,"86'16""",,-,2,,7,3,3,-,2,5,2,5,-,-,-,6,12,16,24,7,9,29,45,64%
Ezequiel Lavezzi 11,"77'36""",,-,1,5,,-,-,1,1,3,2,3,-,-,-,1,3,11,23,4,10,16,36,44%
Alex 13,"94'05""",,4,4,-,1,,5,1,1,1,5,1,-,-,-,1,2,18,23,4,4,23,29,79%
Blaise Matuidi 14,"94'05""",,-,4,5,2,3,,7,4,2,-,11,-,2,1,4,8,25,30,12,15,41,53,77%
Maxwell 17,"94'05""",,-,6,4,-,2,5,,2,1,2,12,-,3,-,0,3,28,33,9,12,37,48,77%
Zlatan Ibrahimovi? 18,"94'05""",,-,1,3,6,1,3,1,,2,1,2,1,-,-,3,3,10,17,8,13,21,33,64%
Clément Chantôme 20,"94'05""",,2,4,5,3,4,5,3,4,,12,1,-,1,1,7,8,22,26,16,22,45,56,80%
regory van der Wiel 23,"94'05""",,3,1,2,6,1,1,1,3,6,,-,-,-,-,2,3,12,19,10,12,24,34,71%
Javier Pastore 27,"88'35""",,-,2,8,1,2,8,9,3,3,2,,-,1,-,5,8,27,31,7,15,39,54,72%
Nenê 10,"5'30""",,-,-,-,-,-,-,-,-,-,-,-,,-,-,0,0,0,1,0,0,0,1,0%
Marco Verratti 24,"16'29""",,-,1,1,-,-,-,1,-,3,-,-,-,,-,0,0,5,7,1,2,6,9,67%
Christophe Jallet 26,"7'49""",,-,-,-,-,-,1,-,-,-,2,-,-,-,,1,1,1,3,1,1,3,5,60%
Total passes received:,,,13,29,38,29,22,39,35,30,29,30,40,1,9,2,46,81,215,280,85,121,346,482,72%
