Timo Hildebrand 34,"95'00""",,,6,3,2,2,2,1,1,5,1,-,-,-,10,15,13,15,0,2,23,32,72%
enedikt Höwedes 4,"95'00""",,1,,1,5,7,4,1,4,2,8,1,-,1,1,3,28,33,6,9,35,45,78%
Michel Bastos 9,"95'00""",,-,1,,1,6,-,1,4,5,4,5,-,-,4,11,10,19,13,18,27,48,56%
Marco Höger 12,"95'00""",,2,5,-,,7,15,5,2,1,4,-,1,1,3,7,25,31,15,17,43,55,78%
Jermaine Jones 13,"95'00""",,2,1,5,7,,9,4,6,6,7,4,-,1,7,11,38,48,7,10,52,69,75%
Jefferson Farfán 17,"95'00""",,-,5,2,7,7,,5,7,-,13,-,-,1,4,6,18,29,25,30,47,65,72%
as-Jan Huntelaar 25,"76'23""",,-,1,2,3,4,6,,4,-,1,1,-,-,2,2,11,14,9,12,22,28,79%
Julian Draxler 31,"85'52""",,1,4,5,5,5,8,3,,-,4,3,-,-,3,5,23,28,12,17,38,50,76%
Joel Matip 32,"95'00""",,3,4,3,2,10,1,2,1,,7,4,1,-,3,6,27,32,8,8,38,46,83%
oman Neustädter 33,"95'00""",,-,5,4,8,7,9,3,9,7,,6,1,1,1,2,42,51,17,21,60,74,81%
Sead Kolasinac 35,"95'00""",,2,1,11,1,3,-,2,3,1,2,,-,-,0,1,18,24,8,11,26,36,72%
Teemu Pukki 20,"18'37""",,-,-,-,-,-,1,-,-,1,1,-,,-,0,0,2,5,1,1,3,6,50%
anquillo Barnetta 27,"9'08""",,-,-,-,1,-,-,-,-,-,1,1,-,,0,1,2,5,1,1,3,7,43%
Total passes received:,,,11,33,36,42,58,55,27,41,28,53,25,3,5,38,70,257,334,122,157,417,561,74%
