Andriy Pyatov 30,"92'08""",,,-,4,-,-,2,5,-,-,3,5,1,-,6,10,13,14,1,1,20,25,80%
máš Hübschman 3,"82'35""",,1,,3,9,-,5,4,-,2,3,5,-,2,4,5,21,29,9,13,34,47,72%
Olexandr Kucher 5,"92'08""",,5,4,,2,1,-,4,1,2,13,11,-,1,9,9,31,37,4,7,44,53,83%
Fernandinho 7,"92'08""",,-,5,3,,4,5,2,-,1,7,1,1,5,2,4,28,41,4,10,34,55,62%
Luiz Adriano 9,"92'08""",,-,-,-,1,,2,1,-,2,1,-,-,3,0,0,7,7,3,5,10,12,83%
nrikh Mkhitaryan 22,"92'08""",,-,7,1,3,-,,7,4,3,4,2,-,1,2,3,26,36,4,9,32,48,67%
R?zvan Ra? 26,"92'08""",,-,5,2,3,2,5,,1,4,-,4,1,5,6,12,19,28,7,18,32,58,55%
Taison 28,"46'06""",,-,4,-,2,-,5,1,,2,-,-,-,-,1,2,8,11,5,6,14,19,74%
Alex Teixeira 29,"92'08""",,-,-,1,4,1,2,6,1,,1,1,1,1,0,1,16,19,3,6,19,26,73%
Darijo Srna 33,"92'08""",,1,3,6,6,2,4,-,1,4,,4,-,5,4,6,29,42,3,8,36,56,64%
aroslav Rakitskiy 44,"92'08""",,1,3,9,3,-,1,4,-,-,6,,-,-,6,13,18,26,3,4,27,43,63%
aras Stepanenko 6,"9'33""",,-,-,-,-,-,-,2,-,2,-,-,,-,0,0,1,1,3,3,4,4,100%
Douglas Costa 20,"46'02""",,-,-,1,2,1,3,3,-,2,2,1,-,,0,0,11,14,4,10,15,24,62%
Total passes received:,,,8,31,30,35,11,34,39,8,24,40,34,4,23,40,65,228,305,53,100,321,470,68%
