Fernando Muslera 1,"93'09""",,,1,1,1,1,3,1,4,4,-,2,2,-,8,16,9,9,3,3,20,28,71%
Yasin Öztekin 7,"87'10""",,-,,6,12,3,1,4,-,-,8,-,-,-,0,1,18,21,16,16,34,38,89%
Selçuk ?nan 8,"93'09""",,1,7,,6,11,-,16,1,11,24,10,-,2,7,9,64,67,18,18,89,94,95%
Wesley Sneijder 10,"93'09""",,1,12,5,,4,1,4,1,-,8,3,1,-,1,5,29,37,10,12,40,54,74%
Lukas Podolski 11,"93'09""",,-,2,4,10,,1,6,-,1,3,7,-,1,3,4,20,22,12,14,35,40,88%
Burak Y?lmaz 17,"93'09""",,-,-,-,5,2,,-,-,-,2,-,-,1,0,0,4,6,6,7,10,13,77%
Aurélien Chedjou 21,"93'09""",,2,6,14,8,5,1,,3,8,7,5,-,-,4,5,45,49,10,13,59,67,88%
Hakan Balta 22,"93'09""",,1,3,13,2,-,-,5,,5,9,-,-,-,0,1,31,36,7,7,38,44,86%
Semih Kaya 26,"93'09""",,-,-,8,3,2,2,6,13,,-,6,-,-,1,1,32,34,7,8,40,43,93%
Olcan Ad?n 29,"81'49""",,2,9,20,7,1,4,9,4,1,,-,-,-,3,3,28,30,26,26,57,59,97%
Sabri Sar?o?lu 55,"93'09""",,3,-,8,2,9,-,5,-,6,-,,-,-,1,1,20,22,12,12,33,35,94%
Umut Bulut 9,"5'58""",,-,-,-,1,-,1,-,-,-,-,-,,1,0,0,3,3,0,1,3,4,75%
José Rodríguez 14,"11'19""",,-,-,1,3,-,-,-,1,-,-,-,1,,0,0,2,2,4,5,6,7,86%
Total passes received:,,,10,40,80,60,38,14,56,27,36,61,33,4,5,28,46,305,338,131,142,464,526,88%
