Christian Abbiati 32,"95'16""",,,-,12,-,-,5,-,2,1,-,-,-,-,1,5,17,17,2,2,20,24,83%
Sulley Muntari 4,"95'16""",,1,,6,2,1,2,2,-,13,7,2,-,-,2,6,21,22,13,14,36,42,86%
Philippe Mexès 5,"95'16""",,-,14,,6,3,14,3,3,10,8,3,1,1,15,20,39,44,12,17,66,81,81%
Robinho 7,"80'32""",,-,1,1,,1,3,1,4,5,4,3,-,-,6,9,11,14,6,9,23,32,72%
Andrea Poli 16,"84'53""",,1,-,-,4,,3,2,3,1,3,5,-,-,0,2,19,23,3,6,22,31,71%
Cristián Zapata 17,"95'16""",,-,3,24,2,4,,3,5,1,7,1,-,-,12,14,32,35,6,8,50,57,88%
ccardo Montolivo 18,"95'16""",,-,1,3,1,3,1,,2,2,3,3,1,-,3,5,9,13,8,12,20,30,67%
Ignazio Abate 20,"95'16""",,-,1,3,2,6,13,4,,-,5,2,-,-,5,8,26,33,5,6,36,47,77%
Kévin Constant 21,"95'16""",,-,7,5,6,-,1,2,1,,1,4,-,-,5,6,15,28,7,14,27,48,56%
Nigel de Jong 34,"95'16""",,-,6,7,8,2,8,5,7,2,,8,-,1,4,6,44,49,6,10,54,65,83%
Mario Balotelli 45,"95'16""",,-,-,1,1,2,-,2,-,1,3,,1,-,1,3,6,14,4,8,11,25,44%
Alessandro Matri 9,"14'44""",,-,-,-,-,-,1,-,-,-,-,-,,1,0,0,2,2,0,0,2,2,100%
rby Emanuelson 28,"10'23""",,-,-,-,-,-,-,1,-,-,-,2,-,,0,0,2,4,1,1,3,5,60%
Total passes received:,,,2,33,62,32,22,51,25,27,36,41,33,3,3,54,84,243,298,73,107,370,489,76%
