Keylor Navas 1,"94'08""",,,4,6,1,2,-,-,2,-,1,2,-,3,-,4,7,15,15,2,2,21,24,88%
Raphaël Varane 2,"94'08""",,6,,18,1,21,2,4,3,14,5,-,-,-,-,7,9,57,57,10,10,74,76,97%
Sergio Ramos 4,"94'08""",,1,13,,9,9,-,-,11,1,6,5,1,2,-,4,6,47,49,7,7,58,62,94%
ristiano Ronaldo 7,"89'14""",,-,1,3,,1,8,4,9,-,1,6,-,4,-,0,1,21,25,16,21,37,47,79%
Toni Kroos 8,"94'08""",,2,17,12,7,,3,8,8,10,25,8,-,6,1,13,14,75,78,19,19,107,111,96%
Karim Benzema 9,"94'08""",,-,-,1,11,1,,3,1,1,2,3,-,2,1,1,1,10,13,15,20,26,34,76%
ames Rodríguez 10,"82'35""",,-,-,-,3,7,4,,1,5,13,5,-,2,-,2,3,24,28,14,17,40,48,83%
Marcelo 12,"94'08""",,-,1,5,14,6,3,1,,-,1,10,-,4,1,0,3,29,34,17,22,46,59,78%
Dani Carvajal 15,"94'08""",,1,12,-,-,8,4,14,-,,9,2,-,-,-,1,2,33,34,16,18,50,54,93%
Luka Modri? 19,"94'08""",,-,11,1,2,16,3,11,3,13,,7,1,5,3,4,7,46,46,26,29,76,82,93%
Isco 22,"64'18""",,-,1,7,6,9,2,3,14,3,4,,-,-,-,3,4,29,32,17,19,49,55,89%
Casemiro 14,"4'54""",,1,1,-,-,-,-,-,-,-,1,-,,1,-,0,1,3,3,1,1,4,5,80%
Mateo Kova?i? 16,"29'50""",,-,-,-,3,9,4,3,4,1,5,-,-,,1,0,0,16,16,14,15,30,31,97%
Jesé 20,"11'33""",,-,-,-,-,1,-,-,-,1,1,-,1,-,,0,0,2,2,2,2,4,4,100
Total passes received:,,,11,61,53,57,90,33,51,56,49,74,48,3,29,7,39,58,407,432,176,202,622,692,90%
