Manuel Neuer 1,"95'19""",,,1,12,4,1,1,3,6,1,9,-,-,-,-,9,10,26,26,3,3,38,39,97%
Thiago Alcántara 6,"70'42""",,-,,6,3,13,4,4,9,5,8,-,-,2,-,13,15,30,31,11,13,54,59,92%
Javi Martínez 8,"95'19""",,10,3,,4,-,4,2,23,7,27,2,2,-,-,3,4,72,78,9,10,84,92,91%
ert Lewandowski 9,"95'19""",,-,2,2,,-,2,1,2,5,1,2,-,3,1,0,0,12,13,9,12,21,25,84%
Douglas Costa 11,"95'19""",,-,4,-,3,,2,10,3,3,1,2,1,1,2,1,4,21,23,10,14,32,41,78%
Xabi Alonso 14,"95'19""",,1,7,8,2,8,,7,11,7,8,-,3,-,1,7,8,41,43,15,15,63,66,95%
Juan Bernat 18,"77'37""",,1,19,1,2,11,4,,1,1,16,-,-,2,-,1,1,44,46,13,18,58,65,89%
Philipp Lahm 21,"95'19""",,2,2,14,4,11,16,3,,18,11,16,1,-,2,5,7,76,80,19,22,100,109,92%
Arturo Vidal 23,"95'19""",,-,5,10,5,2,7,4,14,,6,3,-,3,2,5,6,39,41,17,24,61,71,86%
David Alaba 27,"95'19""",,11,7,17,-,4,6,22,12,7,,1,1,6,-,6,11,80,82,8,9,94,102,92%
Kingsley Coman 29,"64'50""",,-,2,-,1,1,-,-,3,7,1,,-,-,-,0,0,8,10,7,8,15,18,83%
Medhi Benatia 5,"17'42""",,1,-,1,1,-,2,-,2,2,2,-,,-,1,1,2,9,9,2,2,12,13,92%
Franck Ribéry 7,"30'29""",,-,2,1,2,-,2,1,2,2,-,-,1,,-,2,2,7,10,4,6,13,18,72%
Thomas Müller 25,"24'37""",,-,-,-,-,2,-,-,4,1,-,-,-,2,,0,0,4,5,5,6,9,11,82%
Total passes received:,,,26,54,72,31,53,50,57,92,66,90,26,9,19,9,53,70,469,497,132,162,654,729,90%
