Jan Oblak 13,"93'01""",,,3,1,-,-,-,-,1,1,1,3,-,-,2,9,8,8,0,0,10,17,59%
Diego Godín 2,"93'01""",,1,,8,15,9,2,1,9,3,2,15,4,-,1,1,49,52,19,19,69,72,96%
Filipe Luís 3,"76'02""",,-,4,,9,7,7,12,7,-,3,2,-,-,4,4,32,34,15,21,51,59,86%
Tiago 5,"75'52""",,-,9,16,,7,7,2,14,2,3,7,-,-,5,7,46,51,16,18,67,76,88%
Koke 6,"93'01""",,1,6,1,9,,12,8,21,8,8,2,4,1,6,8,45,48,30,32,81,88,92%
Antoine Griezmann 7,"93'01""",,-,-,9,2,8,,4,4,6,4,1,2,2,2,4,23,26,17,20,42,50,84%
Yannick Carrasco 10,"93'01""",,-,2,3,3,8,5,,3,4,1,2,-,-,1,2,14,15,16,19,31,36,86%
Gabi 14,"93'01""",,-,10,6,14,22,9,6,,13,9,13,9,2,8,13,75,79,30,30,113,122,93%
"Šime Vrsaljko 16","93'01""",,3,3,1,1,4,-,3,15,,4,4,1,-,1,1,28,32,10,10,39,43,91%
Kevin Gameiro 21,"93'01""",,-,-,1,2,9,3,2,4,4,,-,1,1,0,1,11,13,16,18,27,32,84%
osé María Giménez 24,"93'01""",,1,13,7,5,1,2,2,20,4,-,,1,-,8,9,40,40,8,8,56,57,98%
Saúl Ñíguez 8,"17'09""",,1,6,-,-,5,2,-,5,2,-,3,,-,1,1,19,19,4,4,24,24,100
Juanfran 20,"16'59""",,-,-,-,-,1,-,-,5,-,1,-,-,,0,0,4,5,3,3,7,8,88%
Total passes received:,,,7,56,53,60,81,49,40,108,47,36,52,22,6,39,60,394,422,184,202,617,684,90%
