Manuel Neuer 1,"94'26""",,,3,2,-,3,2,6,5,-,-,10,1,1,8,9,22,23,3,3,33,35,94%
Thiago Alcántara 6,"94'26""",,1,,11,8,19,9,8,10,8,14,11,5,2,14,17,64,66,28,31,106,114,93%
ert Lewandowski 9,"94'26""",,-,1,,7,1,2,8,-,2,1,2,-,1,0,1,13,18,12,17,25,36,69%
Douglas Costa 11,"94'26""",,-,8,5,,6,-,5,4,4,-,1,-,-,1,4,18,26,14,22,33,52,63%
Xabi Alonso 14,"70'07""",,1,21,6,7,,7,14,21,5,1,11,-,-,7,10,72,75,15,16,94,101,93%
Jérôme Boateng 17,"94'26""",,6,8,2,3,7,,2,9,3,3,14,2,1,11,13,40,44,9,9,60,66,91%
Juan Bernat 18,"94'26""",,2,20,5,9,11,1,,1,13,-,17,-,1,1,2,53,54,26,32,80,88,91%
Philipp Lahm 21,"94'26""",,2,15,1,1,20,19,-,,4,7,5,1,1,0,1,63,66,13,18,76,85,89%
Arturo Vidal 23,"70'03""",,-,6,1,2,13,-,6,8,,5,6,-,-,0,0,31,33,16,16,47,49,96%
Thomas Müller 25,"94'26""",,-,9,3,1,-,1,-,13,3,,1,1,1,2,3,19,21,12,16,33,40,82%
David Alaba 27,"94'26""",,8,13,1,3,10,13,29,1,8,-,,2,1,2,4,67,69,20,21,89,94,95%
Rafinha 13,"24'23""",,-,1,-,5,-,-,1,2,-,-,-,,5,1,1,8,10,5,7,14,18,78%
Joshua Kimmich 32,"24'19""",,-,4,1,2,-,4,1,1,-,1,3,1,,1,1,8,8,9,10,18,19,95%
Total passes received:,,,20,109,38,48,90,58,80,75,50,32,81,13,14,48,66,478,513,182,218,708,797,89%
