Yuri Lodygin 1,"95'12""",,,2,3,1,-,2,1,-,3,-,1,-,-,-,7,10,6,6,0,0,13,16,81%
Domenico Criscito 4,"95'12""",,1,,6,4,10,2,3,-,5,-,4,-,-,2,2,3,21,24,14,15,37,42,88%
Nicolas Lombaerts 6,"95'12""",,2,4,,2,2,1,-,1,6,2,4,-,-,-,5,7,16,16,3,3,24,26,92%
Hulk 7,"95'12""",,-,3,-,,9,2,2,-,10,-,2,1,-,-,3,5,16,19,10,16,29,40,72%
Danny 10,"95'12""",,-,9,-,7,,3,3,3,3,2,15,-,2,-,5,7,22,27,20,25,47,59,80%
Luís Neto 13,"87'30""",,-,3,1,5,8,,1,4,2,6,6,-,1,-,6,6,26,27,5,6,37,39,95%
Oleg Shatov 17,"85'12""",,2,1,-,3,4,5,,7,3,1,3,-,2,-,3,3,24,25,4,6,31,34,91%
Igor Smolnikov 19,"66'02""",,-,1,1,4,1,3,7,,-,7,1,-,-,-,1,1,15,15,9,9,25,25,100
Artem Dzyuba 22,"95'12""",,-,2,-,8,8,2,4,-,,-,3,1,-,-,3,4,8,12,17,21,28,37,76%
Ezequiel Garay 24,"95'12""",,-,-,2,2,5,6,5,4,2,,3,-,1,-,4,7,20,22,6,6,30,35,86%
Axel Witsel 28,"95'12""",,1,10,3,4,16,-,4,3,1,3,,-,2,-,4,6,29,30,14,16,47,52,90%
leksandr Ryazantsev 5,"10'00""",,1,-,-,2,-,-,-,-,-,-,-,,-,-,0,0,2,2,1,1,3,3,100
Artur Yusupov 14,"29'10""",,-,1,1,1,3,1,2,-,-,1,3,-,,-,0,1,7,7,6,7,13,15,87%
Aleksei Evseev 94,"7'42""",,-,-,-,-,-,-,-,-,-,-,-,-,1,,0,0,1,1,0,0,1,1,100
Total passes received:,,,7,36,17,43,66,27,32,22,35,22,45,2,9,2,43,60,213,233,109,131,365,424,86%
