Wojciech Szcz?sny 25,"94'08""",,,3,2,2,-,-,2,4,1,7,3,1,-,1,11,16,15,15,0,0,26,31,84%
Antonio Rüdiger 2,"94'08""",,2,,5,1,3,1,4,2,2,1,4,1,-,-,0,1,23,25,3,4,26,30,87%
Lucas Digne 3,"94'08""",,2,1,,4,7,-,5,3,6,-,-,1,-,-,1,3,16,17,12,14,29,34,85%
Radja Nainggolan 4,"94'08""",,-,3,5,,5,3,4,5,1,3,3,-,-,-,1,1,23,27,8,10,32,38,84%
Diego Perotti 8,"94'08""",,-,3,7,6,,6,4,2,4,1,-,1,-,-,1,1,21,24,12,15,34,40,85%
Mohamed Salah 11,"94'08""",,-,-,-,1,6,,6,4,1,8,-,1,-,-,2,2,9,12,16,21,27,35,77%
Miralem Pjani? 15,"94'08""",,-,2,2,7,5,11,,8,1,14,2,2,3,-,2,3,35,36,20,22,57,61,93%
William Vainqueur 21,"77'52""",,2,6,5,7,7,1,10,,2,2,5,-,-,-,2,2,29,30,16,16,47,48,98%
tephan El Shaarawy 22,"64'08""",,-,1,1,2,2,-,2,2,,1,-,-,-,-,0,0,8,10,3,3,11,13,85%
Alessandro Florenzi 24,"87'09""",,1,1,-,3,2,15,7,6,1,,3,-,-,-,5,7,23,30,11,11,39,48,81%
Kostas Manolas 44,"94'08""",,7,4,2,-,-,-,2,4,-,8,,-,-,2,2,2,22,23,5,5,29,30,97%
Edin Džeko 9,"30'00""",,-,-,-,-,-,1,1,1,-,1,-,,-,-,0,1,2,4,2,3,4,8,50%
Francesco Totti 10,"6'59""",,-,2,-,-,-,-,1,-,-,-,-,-,,-,1,1,1,1,1,1,3,3,100
Daniele De Rossi 16,"16'16""",,-,-,-,-,1,-,2,-,-,-,-,-,-,,0,1,1,1,2,2,3,4,75%
Total passes received:,,,14,26,29,33,38,38,50,41,19,46,20,7,3,3,28,41,228,255,111,127,367,423,87%
