Soslan Dzhanaev 35,"95'06""",,,1,-,1,-,1,-,2,6,-,1,-,-,2,3,7,7,3,3,12,13,92%
Timofei Kalachev 2,"95'06""",,-,,2,-,1,5,3,7,5,7,11,-,-,3,6,22,27,16,18,41,51,80%
Vladimir Granat 4,"95'06""",,-,1,,13,5,8,3,-,10,2,3,1,-,7,13,35,35,4,4,46,52,88%
Denis Terentyev 5,"95'06""",,-,1,10,,3,4,5,-,2,2,3,1,-,2,2,25,30,4,5,31,37,84%
Dmitri Poloz 7,"91'51""",,-,2,1,4,,1,2,-,-,1,1,1,-,1,1,9,11,3,7,13,19,68%
Christian Noboa 16,"95'06""",,-,7,4,4,6,,4,3,5,7,5,2,-,7,7,33,37,7,9,47,53,89%
Sardar Azmoun 20,"78'55""",,-,1,-,-,2,5,,-,1,2,2,-,-,2,2,4,5,7,9,13,16,81%
Miha Mevlja 23,"95'06""",,4,13,2,-,1,3,2,,14,4,1,-,-,4,6,33,35,7,8,44,49,90%
César Navas 44,"95'06""",,1,4,26,2,-,6,-,8,,4,3,-,-,12,15,41,42,1,1,54,58,93%
Aleksandr Gatskan 84,"95'06""",,-,14,3,2,1,6,1,4,6,,2,-,-,2,3,19,21,18,19,39,43,91%
Aleksandr Erokhin 89,"95'06""",,-,6,-,2,1,5,1,3,2,4,,2,-,2,3,13,16,11,12,26,31,84%
Moussa Doumbia 10,"16'11""",,-,-,-,1,-,1,-,-,-,-,2,,-,0,0,3,3,1,1,4,4,100
Andrei Prepeli?? 28,"3'15""",,-,-,-,-,-,-,-,-,-,-,-,-,,0,1,0,0,0,0,0,1,0%
Total passes received:,,,5,50,48,29,20,45,21,27,51,33,34,7,0,44,62,244,269,82,96,370,427,87%
