an Weidenfeller 1,"94'36""",,,1,-,1,2,1,5,-,1,3,2,-,-,7,14,9,10,0,0,16,24,67%
Sebastian Kehl 5,"94'36""",,1,,11,-,7,1,3,5,9,15,8,-,-,5,7,45,55,10,12,60,74,81%
Sven Bender 6,"94'36""",,-,4,,5,5,6,8,5,5,4,11,-,-,8,10,35,42,10,18,53,70,76%
ert Lewandowski 9,"94'36""",,-,1,-,,2,5,-,3,1,-,-,-,-,0,0,5,12,7,15,12,27,44%
Mario Götze 10,"94'36""",,-,1,6,8,,7,3,5,7,3,3,1,-,2,5,27,42,15,22,44,69,64%
Marco Reus 11,"91'49""",,-,6,5,4,6,,2,1,2,2,3,1,-,2,5,19,32,11,17,32,54,59%
Mats Hummels 15,"94'36""",,3,2,2,2,-,3,,4,-,11,3,-,-,3,7,23,28,4,9,30,44,68%
B?aszczykowski 16,"80'51""",,-,7,1,2,3,4,1,,2,2,1,-,-,1,1,13,25,9,13,23,39,59%
"?ukasz Piszczek 26","94'36""",,-,10,3,1,8,5,1,3,,9,2,2,-,3,4,31,37,10,17,44,58,76%
Felipe Santana 27,"94'36""",,4,14,8,-,5,3,5,1,8,,2,1,-,2,6,41,50,8,10,51,66,77%
arcel Schmelzer 29,"94'36""",,3,6,13,3,4,9,5,2,-,1,,-,-,6,12,32,42,8,12,46,66,70%
Moritz Leitner 7,"13'45""",,-,-,-,-,1,-,-,-,2,-,-,,-,0,0,3,6,0,2,3,8,38%
Julian Schieber 23,"2'47""",,-,-,-,-,-,-,-,-,-,-,-,-,,0,0,0,1,0,0,0,1,0%
Total passes received:,,,11,52,49,26,43,44,33,29,37,50,35,5,0,39,71,283,382,92,147,414,600,69%
