Manuel Neuer 1,"93'36""",,,8,-,-,-,9,3,1,3,3,1,-,-,8,17,20,20,0,0,28,37,76%
Dante 4,"93'36""",,9,,7,11,1,13,-,1,1,5,7,2,-,7,11,42,46,8,9,57,66,86%
Thiago Alcántara 6,"93'36""",,-,12,,7,1,7,9,9,2,6,12,5,3,6,6,50,58,17,18,73,82,89%
Franck Ribéry 7,"93'36""",,-,-,2,,3,1,9,3,3,13,10,-,-,4,9,25,38,15,23,44,70,63%
Mario Mandžuki? 9,"69'23""",,-,-,2,1,,-,2,2,1,-,2,1,-,0,1,3,8,8,9,11,18,61%
Jérôme Boateng 17,"93'36""",,8,10,9,7,1,,5,4,5,2,5,2,-,11,16,38,41,9,11,58,68,85%
Mario Götze 19,"56'10""",,2,-,9,7,2,2,,4,6,1,2,-,-,0,1,16,19,19,22,35,42,83%
Philipp Lahm 21,"93'36""",,4,4,7,2,2,11,4,,9,-,2,1,1,3,3,33,40,11,15,47,58,81%
Thomas Müller 25,"93'36""",,-,1,6,3,2,2,3,8,,-,5,1,-,0,0,22,31,9,14,31,45,69%
David Alaba 27,"93'36""",,4,10,4,15,-,-,1,-,1,,5,1,-,7,9,22,29,12,14,41,52,79%
Toni Kroos 39,"93'36""",,-,7,13,10,4,3,4,6,3,9,,2,5,15,19,43,50,8,9,66,78,85%
Javi Martínez 8,"37'26""",,1,4,3,-,-,2,-,4,4,2,4,,1,0,0,15,20,10,11,25,31,81%
Xherdan Shaqiri 11,"24'13""",,-,-,3,1,-,1,-,-,2,-,1,-,,0,2,3,3,5,5,8,10,80%
Total passes received:,,,28,56,65,64,16,51,40,42,40,41,56,15,10,61,94,332,403,131,160,524,657,80%
