ton Kanibolotskiy 32,"94'19""",,,10,1,3,-,2,-,1,3,4,2,-,-,-,6,14,17,17,3,4,26,35,74%
Olexandr Kucher 5,"94'19""",,10,,10,8,5,2,1,2,2,16,7,-,-,2,8,11,48,52,9,9,65,72,90%
aras Stepanenko 6,"94'19""",,-,12,,4,1,2,5,3,7,6,2,-,2,1,3,5,34,37,8,9,45,51,88%
Fred 8,"94'19""",,1,4,3,,12,1,8,11,5,10,-,1,2,2,6,9,40,41,14,17,60,67,90%
Marlos 11,"74'31""",,-,5,3,8,,1,5,1,1,7,2,-,1,-,0,0,21,21,13,15,34,36,94%
Eduardo 22,"78'56""",,-,1,1,1,-,,4,1,-,-,1,-,-,-,0,0,3,5,6,7,9,12,75%
Taison 28,"69'42""",,-,3,3,8,7,2,,10,5,5,1,-,-,-,3,3,27,30,14,18,44,51,86%
Alex Teixeira 29,"94'19""",,-,1,4,7,1,1,7,,1,8,4,1,2,-,3,3,22,23,12,14,37,40,92%
Ismaily 31,"94'19""",,1,-,2,2,-,3,4,6,,1,6,-,8,-,4,4,20,21,9,13,33,38,87%
Darijo Srna 33,"94'19""",,4,16,8,11,4,-,3,5,1,,-,1,2,1,4,7,47,49,5,7,56,63,89%
aroslav Rakitskiy 44,"94'19""",,5,3,4,2,-,-,6,2,5,1,,-,3,-,3,7,22,25,6,6,31,38,82%
Dentinho 9,"15'23""",,-,-,-,2,-,-,-,-,-,-,1,,1,1,0,0,2,2,3,3,5,5,100
Bernard 10,"24'37""",,-,-,3,4,1,-,-,2,5,1,1,1,,2,1,2,14,16,5,5,20,23,87%
Viktor Kovalenko 74,"19'48""",,-,-,1,-,-,-,-,2,-,2,-,1,-,,0,2,5,5,1,2,6,9,67%
Total passes received:,,,21,55,43,60,31,14,43,46,35,61,27,5,21,9,41,67,322,344,108,129,471,540,87%
