ernando Muslera 25,"98'09""",,,3,1,-,6,10,3,-,1,-,-,-,-,1,19,30,2,2,4,5,25,37,68%
Hamit Alt?ntop 4,"98'09""",,1,,1,6,1,2,2,7,3,5,5,-,-,-,5,7,23,30,5,10,33,47,70%
Selçuk ?nan 8,"98'09""",,-,3,,5,6,4,1,5,2,1,-,-,1,1,5,8,20,29,4,9,29,46,63%
Felipe Melo 10,"98'09""",,-,8,5,,-,5,1,2,1,4,2,1,-,-,2,4,18,29,9,15,29,48,60%
Albert Riera 11,"98'09""",,-,2,8,2,,4,2,1,2,2,-,-,-,3,3,5,16,21,7,15,26,41,63%
Didier Drogba 12,"98'09""",,1,2,3,1,4,,-,2,1,1,2,-,-,3,2,4,13,21,5,10,20,35,57%
Dany Nounkeu 13,"98'09""",,-,-,7,2,1,-,,-,1,4,1,-,-,-,0,4,9,13,7,10,16,27,59%
Wesley Sneijder 14,"71'56""",,1,7,5,1,-,2,-,,1,1,3,-,-,-,3,3,10,16,8,10,21,29,72%
Burak Y?lmaz 17,"87'41""",,-,1,2,-,-,2,1,1,,1,2,-,-,-,2,2,3,8,5,10,10,20,50%
Semih Kaya 26,"81'03""",,10,4,1,-,3,2,1,3,1,,2,-,-,-,3,4,18,23,6,8,27,35,77%
mmanuel Eboué 27,"98'09""",,-,5,3,4,-,2,-,3,3,1,,-,-,-,2,3,13,19,6,13,21,35,60%
Gökhan Zan 5,"17'06""",,-,-,-,-,1,-,-,-,-,-,-,,-,-,0,0,1,3,0,0,1,3,33%
Umut Bulut 19,"10'28""",,-,-,-,-,-,1,-,-,-,-,-,-,,-,0,0,1,2,0,0,1,2,50%
Nordin Amrabat 53,"26'13""",,-,1,-,-,1,3,-,-,1,-,-,-,-,,0,3,5,7,1,2,6,12,50%
Total passes received:,,,13,36,36,21,23,37,11,24,17,20,17,1,1,8,46,77,152,223,67,117,265,417,64%
