Manuel Neuer 1,"94'18""",,,5,4,1,1,5,-,3,1,-,2,1,2,11,17,14,16,0,0,25,33,76%
Dante 4,"94'18""",,4,,5,3,-,7,-,10,1,6,10,-,-,2,9,39,43,5,7,46,59,78%
Franck Ribéry 7,"94'18""",,-,2,,5,9,1,3,6,5,12,3,-,2,6,10,25,35,17,24,48,69,70%
Mario Mandžuki? 9,"94'18""",,-,2,4,,2,-,-,4,4,2,4,1,1,1,2,12,20,11,17,24,39,62%
Arjen Robben 10,"94'18""",,-,-,7,3,,3,11,9,6,4,8,4,-,3,8,35,49,17,28,55,85,65%
Jérôme Boateng 17,"94'18""",,9,6,-,2,10,,3,4,1,-,9,5,-,5,8,41,48,3,4,49,60,82%
Mario Götze 19,"66'00""",,-,-,6,2,6,2,,6,3,-,3,-,-,0,0,18,22,10,17,28,39,72%
Philipp Lahm 21,"94'18""",,1,6,3,3,21,7,5,,5,5,10,3,1,4,4,54,63,12,17,70,84,83%
Thomas Müller 25,"85'09""",,-,1,5,2,5,3,3,4,,2,-,2,-,1,4,11,13,15,17,27,34,79%
David Alaba 27,"94'18""",,-,11,11,5,1,2,2,3,2,,9,-,-,2,4,33,40,11,19,46,63,73%
Toni Kroos 39,"94'18""",,2,8,11,5,10,5,5,16,4,3,,3,1,10,12,56,63,7,11,73,86,85%
Rafinha 13,"28'17""",,1,-,-,2,5,4,-,2,-,-,6,,-,1,5,14,15,5,8,20,28,71%
Claudio Pizarro 14,"9'09""",,-,-,3,-,-,-,-,-,-,-,-,-,,1,1,0,3,2,2,3,6,50%
Total passes received:,,,17,41,59,33,70,39,32,67,32,34,64,19,7,47,84,352,430,115,171,514,685,75%
