Silvio Proto 1,"92'57""",,,-,4,1,1,7,2,1,8,1,-,-,-,7,11,18,20,0,1,25,32,78%
Olivier Deschacht 3,"92'57""",,-,,5,5,3,8,-,7,-,-,-,1,3,0,4,20,30,12,14,32,48,67%
Lucas Biglia 5,"92'57""",,3,7,,7,5,5,8,1,9,2,2,2,3,6,10,36,47,12,14,54,71,76%
Kanu 10,"92'57""",,-,2,3,,2,-,2,1,4,7,-,-,1,3,5,12,17,7,16,22,38,58%
Milan Jovanovi? 11,"59'11""",,-,2,2,3,,-,3,1,-,1,-,-,-,1,3,7,14,4,8,12,25,48%
Bram Nuytinck 14,"92'57""",,8,3,7,-,2,,11,2,5,-,1,2,1,5,7,33,35,4,4,42,46,91%
Cheikhou Kouyaté 16,"92'57""",,1,5,11,2,1,7,,5,10,5,-,-,4,7,10,35,40,9,12,51,62,82%
Dieudonné Mbokani 25,"92'57""",,-,4,1,2,3,-,-,,-,-,3,1,1,3,3,5,12,7,8,15,23,65%
Marcin Wasilewski 27,"92'57""",,7,-,6,2,3,8,6,1,,7,-,2,6,5,8,38,48,5,8,48,64,75%
Guillaume Gillet 30,"92'57""",,3,1,6,8,-,-,3,1,3,,2,-,1,1,1,21,28,6,7,28,36,78%
Massimo Bruno 45,"46'00""",,-,-,1,-,-,-,-,1,1,2,,-,-,0,0,3,7,2,4,5,11,45%
Olexandr Yakovenko 17,"33'46""",,-,4,-,-,-,1,-,-,1,-,-,,2,1,5,5,8,2,3,8,16,50%
Sacha Kljestan 19,"46'57""",,1,6,3,-,-,1,3,1,3,2,-,-,,2,4,16,21,2,3,20,28,71%
Total passes received:,,,23,34,49,30,20,37,38,22,44,27,8,8,22,41,71,249,327,72,102,362,500,72%
