Petr ?ech 1,"17'44""",,,-,-,-,-,3,-,-,-,-,-,-,-,-,3,5,0,0,0,0,3,5,60%
Ashley Cole 3,"100'06""",,-,,1,-,3,6,2,8,-,4,-,1,-,2,0,3,18,20,9,12,27,35,77%
David Luiz 4,"100'06""",,-,2,,1,1,4,-,3,1,1,1,-,-,1,3,8,12,19,0,4,15,31,48%
Ramires 7,"100'06""",,-,-,1,,2,4,-,2,-,-,3,-,2,-,1,4,8,13,5,9,14,26,54%
Frank Lampard 8,"100'06""",,-,2,3,2,,1,-,3,2,2,2,-,-,-,3,8,12,18,2,7,17,33,52%
Fernando Torres 9,"100'06""",,-,-,-,2,2,,1,3,-,-,-,-,-,-,2,2,5,16,1,13,8,31,26%
John Obi Mikel 12,"100'06""",,-,-,2,1,5,1,,1,4,1,5,-,1,-,1,3,14,24,6,8,21,35,60%
Willian 22,"98'01""",,-,4,3,3,4,1,4,,-,1,3,-,-,-,3,4,13,19,7,13,23,36,64%
Gary Cahill 24,"100'06""",,-,1,3,-,1,-,3,3,,7,4,-,-,-,1,3,14,18,7,10,22,31,71%
John Terry 26,"76'30""",,-,4,1,1,1,2,1,-,2,,-,1,-,-,2,7,10,13,1,3,13,23,57%
"ésar Azpilicueta 28","100'06""",,-,1,3,6,1,3,3,5,2,-,,1,2,-,6,12,11,19,10,11,27,42,64%
Mark Schwarzer 23,"82'22""",,-,-,2,3,-,7,-,-,-,-,-,,-,-,12,33,0,2,0,0,12,35,34%
André Schürrle 14,"23'36""",,-,-,-,-,-,2,-,1,-,-,2,-,,-,1,1,1,2,3,4,5,7,71%
Demba Ba 19,"2'05""",,-,-,-,-,-,1,-,-,-,-,-,-,-,,0,0,1,2,0,0,1,2,50%
Total passes received:,,,0,14,19,19,20,35,14,29,11,16,20,3,5,3,38,93,119,185,51,94,208,372,56%
