Silvio Proto 1,"95'09""",,,1,3,1,-,5,3,2,1,2,3,2,-,12,22,11,13,0,0,23,35,66%
livier Deschacht 3,"95'09""",,-,,9,6,7,2,3,1,2,-,3,-,-,3,9,18,29,12,19,33,57,58%
Lucas Biglia 5,"95'09""",,2,8,,14,7,7,6,4,2,9,2,2,1,10,17,43,54,11,14,64,85,75%
Kanu 10,"95'09""",,-,6,11,,6,4,1,1,1,1,9,3,1,2,3,32,41,10,16,44,60,73%
Milan Jovanovi? 11,"95'09""",,1,3,6,7,,1,1,-,5,-,3,-,-,2,2,14,26,11,13,27,41,66%
Bram Nuytinck 14,"95'09""",,3,4,12,4,4,,1,2,-,3,1,-,-,1,3,20,29,13,16,34,48,71%
heikhou Kouyaté 16,"95'09""",,3,4,3,1,2,-,,2,-,6,2,-,-,0,3,19,22,4,5,23,30,77%
Tom De Sutter 21,"95'09""",,-,-,4,-,2,3,-,,4,-,2,-,3,2,3,9,13,7,9,18,25,72%
Dennis Praet 26,"74'15""",,-,4,2,1,4,-,-,1,,2,2,-,-,2,3,10,16,4,7,16,26,62%
arcin Wasilewski 27,"83'49""",,1,-,5,6,-,3,1,1,4,,10,-,-,1,4,24,34,6,11,31,49,63%
Guillaume Gillet 30,"95'09""",,1,-,5,9,2,2,2,4,7,7,,4,1,2,2,25,33,17,24,44,59,75%
Guillermo Molins 7,"11'20""",,-,-,2,-,2,-,-,1,-,-,5,,-,1,2,7,8,2,2,10,12,83%
xandr Yakovenko 17,"20'54""",,-,1,1,-,-,1,-,-,-,-,-,-,,0,0,3,7,0,0,3,7,43%
Total passes received:,,,11,31,63,49,36,28,18,19,26,30,42,11,6,38,73,235,325,97,136,370,534,69%
