Jan Oblak 13,"97'05""",,,-,2,1,1,3,-,8,-,1,-,-,-,-,15,30,1,1,0,0,16,31,52%
Diego Godín 2,"97'05""",,2,,-,-,-,-,1,-,-,1,1,-,-,-,0,0,3,3,2,2,5,5,100
Filipe Luís 3,"97'05""",,1,-,,3,5,1,1,1,1,-,2,3,-,1,1,3,6,10,12,12,19,25,76%
Koke 6,"97'05""",,-,1,2,,3,2,5,2,-,2,6,-,-,-,1,2,13,15,9,11,23,28,82%
toine Griezmann 7,"77'36""",,-,-,2,6,,-,4,2,-,-,3,-,-,-,0,0,10,11,7,7,17,18,94%
Fernando Torres 9,"34'58""",,-,-,-,-,2,,-,1,-,-,-,-,-,-,0,1,2,2,1,4,3,7,43%
Gabi 14,"97'05""",,-,1,1,7,2,2,,8,1,5,3,-,-,1,5,8,17,19,9,11,31,38,82%
Saúl Ñíguez 17,"92'04""",,-,1,4,1,5,3,5,,-,-,-,1,-,-,2,3,8,10,10,12,20,25,80%
ucas Hernández 19,"97'05""",,-,-,3,1,-,-,-,-,,-,1,1,-,-,0,2,6,6,0,0,6,8,75%
Juanfran 20,"97'05""",,-,-,-,1,2,-,1,3,-,,-,-,-,-,0,2,1,1,6,7,7,10,70%
annick Carrasco 21,"54'59""",,-,-,3,3,2,-,-,-,-,-,,-,-,-,0,0,4,6,4,6,8,12,67%
gusto Fernández 12,"42'06""",,-,-,2,1,-,-,1,1,1,-,-,,-,1,0,0,4,6,3,4,7,10,70%
"Ángel Correa 16","5'01""",,-,-,-,-,-,-,-,-,-,-,-,-,,-,0,0,0,0,0,0,0,0,0%
Thomas Partey 22,"19'29""",,-,-,1,-,-,-,-,1,-,-,-,-,-,,0,0,1,1,1,1,2,2,100
Total passes received:,,,3,3,20,24,22,11,18,27,3,9,16,5,0,3,24,51,76,91,64,77,164,219,75%
