Roman Weidenfeller 1,"94'03""",,,4,3,4,7,-,5,1,2,-,-,-,-,11,27,13,14,2,2,26,43,60%
Neven Suboti? 4,"94'03""",,5,,4,5,3,3,4,-,1,5,1,-,-,6,11,20,32,5,6,31,49,63%
Sven Bender 6,"91'54""",,2,4,,6,2,5,-,-,1,1,1,-,-,1,1,16,23,5,8,22,32,69%
"?lkay Gündo?an 8","94'03""",,2,7,1,,1,4,6,4,3,1,4,2,-,6,13,23,31,6,12,35,56,62%
Robert Lewandowski 9,"94'03""",,-,-,1,1,,8,1,3,-,2,-,-,-,2,3,3,7,11,17,16,27,59%
Marco Reus 11,"94'03""",,-,2,-,1,6,,2,5,1,1,3,1,-,2,3,13,24,7,10,22,37,59%
Mats Hummels 15,"94'03""",,3,3,2,5,2,2,,4,4,3,1,-,2,6,12,23,33,2,7,31,52,60%
kub B?aszczykowski 16,"89'59""",,-,4,-,5,3,3,2,,1,6,-,-,-,0,2,18,31,6,10,24,43,56%
Kevin Grosskreutz 19,"94'03""",,-,-,1,4,2,3,2,1,,-,3,-,-,2,2,10,13,4,9,16,24,67%
"?ukasz Piszczek 26","94'03""",,-,4,1,1,1,5,-,7,1,,-,1,-,0,0,15,30,6,10,21,40,52%
Marcel Schmelzer 29,"94'03""",,1,-,2,4,1,3,3,1,4,-,,-,1,3,11,15,22,2,6,20,39,51%
Nuri ?ahin 18,"2'09""",,-,-,-,2,1,-,1,-,1,-,-,,-,1,1,4,4,0,0,5,5,100%
Julian Schieber 23,"4'04""",,-,-,-,-,-,-,-,-,-,-,1,-,,0,0,1,1,0,0,1,1,100%
Total passes received:,,,13,28,15,38,29,36,26,26,19,19,14,4,3,40,86,174,265,56,97,270,448,60%
