Fernando Muslera 25,"95'00""",,,1,2,-,2,2,4,-,1,2,1,1,-,1,11,20,6,6,0,1,17,27,63%
Hamit Alt?ntop 4,"67'15""",,-,,2,1,-,2,1,1,2,1,4,-,-,-,1,1,11,20,2,4,14,25,56%
Selçuk ?nan 8,"95'00""",,-,2,,3,8,8,7,5,4,3,-,-,3,3,3,8,25,36,18,24,46,68,68%
Felipe Melo 10,"95'00""",,2,4,7,,3,-,4,1,2,3,1,-,2,4,4,4,18,28,11,15,33,47,70%
Albert Riera 11,"95'00""",,3,1,14,4,,2,7,8,5,3,-,-,-,4,3,8,36,45,12,14,51,67,76%
Didier Drogba 12,"95'00""",,-,1,3,1,-,,-,1,8,-,2,-,-,2,0,2,10,16,8,12,18,30,60%
Dany Nounkeu 13,"95'00""",,3,1,7,6,8,1,,4,2,9,-,-,1,2,4,5,33,38,7,9,44,52,85%
Wesley Sneijder 14,"47'01""",,-,-,1,-,6,3,2,,1,-,-,-,-,-,2,3,8,14,3,4,13,21,62%
Burak Y?lmaz 17,"95'00""",,-,4,2,1,3,5,-,-,,-,3,-,-,1,2,2,11,17,6,9,19,28,68%
Semih Kaya 26,"95'00""",,3,1,3,4,-,-,10,1,1,,5,1,-,-,0,1,26,32,3,3,29,36,81%
Sabri Sar?o?lu 55,"84'20""",,1,3,2,3,-,1,1,-,2,6,,-,4,-,2,3,19,28,2,6,23,37,62%
Umut Bulut 19,"10'40""",,-,-,-,-,-,-,-,-,1,-,-,,1,-,0,0,1,2,1,1,2,3,67%
Emmanuel Eboué 27,"27'45""",,-,-,2,2,-,1,-,-,-,-,2,-,,-,0,2,6,6,1,3,7,11,64%
Nordin Amrabat 53,"47'59""",,-,-,-,1,6,2,-,-,-,-,1,-,-,,0,1,8,13,2,3,10,17,59%
Total passes received:,,,12,18,45,26,36,27,36,21,29,27,19,2,11,17,32,60,218,301,76,108,326,469,70%
