Fabri 1,"95'11""",,,2,-,2,6,1,2,8,3,4,-,1,4,19,32,12,12,2,2,33,46,72%
Adriano 3,"95'11""",,-,,1,7,1,3,6,4,1,8,6,1,1,6,7,24,28,9,9,39,44,89%
Duško Toši? 6,"23'03""",,-,1,,-,-,3,2,-,-,2,2,-,-,1,1,7,8,2,2,10,11,91%
Ricardo Quaresma 7,"95'11""",,-,4,-,,2,2,1,1,6,1,2,1,-,1,2,13,17,6,6,20,25,80%
Vincent Aboubakar 9,"95'11""",,-,2,-,5,,2,2,1,5,-,1,2,1,1,1,13,15,7,11,21,27,78%
Atiba Hutchinson 13,"95'11""",,3,5,-,-,2,,7,9,8,3,4,1,2,3,4,31,32,10,12,44,48,92%
Tolgay Arslan 18,"95'11""",,1,3,1,2,4,4,,4,3,4,4,2,-,2,2,19,26,11,11,32,39,82%
Marcelo 30,"95'11""",,9,3,-,2,3,5,4,,14,16,2,1,2,10,13,45,47,6,6,61,66,92%
Andreas Beck 32,"95'11""",,4,1,-,4,2,4,4,11,,2,6,3,3,3,6,26,28,15,19,44,53,83%
Rhodolfo 44,"95'11""",,8,11,5,3,3,3,4,11,-,,2,-,1,3,10,42,42,6,6,51,58,88%
Gökhan Inler 80,"67'02""",,-,6,2,3,3,3,1,1,-,5,,-,1,2,7,15,16,8,11,25,34,74%
O?uzhan Özyakup 15,"28'09""",,-,1,-,1,2,2,1,1,1,-,-,,2,2,2,5,7,4,6,11,15,73%
Cenk Tosun 23,"72'08""",,-,-,-,-,2,4,2,-,2,-,-,1,,0,0,3,4,8,10,11,14,79%
Total passes received:,,,25,39,9,29,30,36,36,51,43,45,29,13,17,53,87,255,282,94,111,402,480,84%
