Helton 1,"97'12""",,,2,2,1,8,-,2,4,1,1,4,2,1,-,17,27,10,11,1,1,28,39,72%
Danilo 2,"97'12""",,2,,6,1,4,-,2,2,2,-,10,1,2,2,8,14,17,21,9,13,34,48,71%
Lucho González 3,"85'50""",,-,5,,3,5,-,5,-,2,4,-,-,-,1,4,6,10,18,11,15,25,39,64%
Josué 8,"74'24""",,1,4,3,,1,-,3,3,5,10,5,-,-,-,3,6,26,32,6,7,35,45,78%
Jackson Martínez 9,"97'12""",,-,1,7,5,,-,2,-,4,1,1,2,-,1,2,4,12,17,10,14,24,35,69%
Hector Herrera 16,"5'38""",,-,1,-,-,-,,-,-,2,-,-,-,-,-,0,1,2,3,1,1,3,5,60%
Licá 19,"52'31""",,-,1,2,2,2,-,,1,1,3,-,-,-,-,1,1,8,14,3,6,12,21,57%
Eliaquim Mangala 22,"97'12""",,1,1,-,-,4,-,-,,5,6,7,-,2,1,6,8,17,21,4,5,27,34,79%
Fernando 25,"97'12""",,1,8,5,6,4,1,-,5,,3,5,-,4,-,5,6,31,38,6,6,42,50,84%
Alex Sandro 26,"97'12""",,1,1,4,5,-,1,7,2,2,,-,-,4,1,4,8,18,26,6,10,28,44,64%
Nicolás Otamendi 30,"97'12""",,-,8,1,8,1,-,2,5,8,-,,-,1,-,5,9,23,29,6,7,34,45,76%
Nabil Ghilas 11,"11'22""",,-,-,-,-,1,-,-,-,1,-,-,,-,2,0,0,3,3,1,1,4,4,100
Silvestre Varela 17,"44'41""",,-,2,1,1,2,-,-,-,-,1,-,1,,-,1,2,2,4,5,8,8,14,57%
Steven Defour 35,"22'48""",,-,1,-,-,-,-,-,-,2,2,3,-,-,,0,0,5,6,3,3,8,9,89%
Total passes received:,,,6,35,31,32,32,2,23,22,35,31,35,6,14,8,56,92,184,243,72,97,312,432,72%
