Jeroen Zoet 1,"95'06""",,,3,5,1,2,-,-,1,-,-,-,-,-,3,5,6,6,3,3,12,14,86%
las Isimat-Mirin 2,"95'06""",,5,,9,1,7,-,1,1,-,2,5,-,-,5,5,24,25,2,2,31,32,97%
Héctor Moreno 3,"95'06""",,1,11,,3,7,3,-,4,-,4,3,1,2,8,11,27,28,4,5,39,44,89%
Santiago Arias 4,"95'06""",,1,2,2,,4,3,-,1,2,1,6,-,2,4,5,14,15,6,7,24,27,89%
aniel Schwaab 5,"95'06""",,5,5,6,13,,6,-,4,-,-,4,-,2,10,11,26,30,9,10,45,51,88%
Davy Pröpper 6,"95'06""",,1,1,3,1,2,,1,3,1,8,6,-,-,2,3,17,20,8,11,27,34,79%
Jorrit Hendrix 8,"64'31""",,-,2,2,-,-,2,,3,2,3,2,-,-,0,1,13,17,3,3,16,21,76%
Luuk de Jong 9,"95'06""",,-,-,1,3,3,5,2,,2,2,2,-,2,1,1,15,16,6,11,22,28,79%
ciano Narsingh 11,"74'41""",,-,-,-,1,-,2,1,1,,2,-,-,-,1,1,0,2,6,6,7,9,78%
Jetro Willems 15,"95'06""",,1,2,2,-,-,1,3,2,4,,3,1,2,3,4,12,14,6,8,21,26,81%
ndrés Guardado 18,"95'06""",,-,2,7,4,7,3,5,4,-,3,,-,1,1,2,28,30,7,10,36,42,86%
Siem de Jong 10,"20'25""",,1,1,1,-,-,-,-,-,-,1,1,,-,2,2,2,2,1,2,5,6,83%
teven Bergwijn 27,"30'35""",,-,-,1,1,-,1,-,1,1,-,-,-,,1,1,4,7,0,2,5,10,50%
Total passes received:,,,15,29,39,28,32,26,13,25,12,26,32,2,11,41,52,188,212,61,80,290,344,84%
