Heinz Lindner 13,"93'12""",,,1,1,4,1,11,3,-,1,1,-,1,1,2,22,39,3,5,2,2,27,46,59%
Kaja Rogulj 4,"93'12""",,10,,1,-,1,2,2,1,2,1,2,-,-,-,2,4,18,26,2,5,22,35,63%
anuel Ortlechner 14,"93'12""",,-,1,,1,-,-,3,1,2,2,1,-,1,-,1,5,6,13,5,8,12,26,46%
Philipp Hosiner 16,"93'12""",,-,-,-,,-,5,2,2,8,1,2,-,-,-,1,4,13,25,6,13,20,42,48%
Thomas Murg 18,"63'41""",,-,-,-,2,,1,2,5,-,1,-,-,-,-,0,2,7,12,4,10,11,24,46%
Roman Kienast 24,"93'12""",,-,-,1,11,1,,4,3,2,1,-,-,-,1,3,5,13,22,8,11,24,38,63%
James Holland 25,"93'12""",,2,2,3,2,5,2,,2,4,1,1,-,-,1,0,1,18,36,7,11,25,48,52%
Emir Dilaver 27,"69'07""",,-,2,1,1,3,4,6,,4,3,6,-,-,1,3,3,17,21,11,14,31,38,82%
Daniel Royer 28,"93'12""",,-,-,-,1,-,2,5,-,,2,3,-,-,2,2,7,8,22,5,10,15,39,38%
Markus Suttner 29,"81'44""",,1,2,4,5,2,4,3,1,1,,-,-,2,1,4,8,17,28,5,8,26,44,59%
Fabian Koch 30,"93'12""",,2,5,-,4,2,2,1,4,3,-,,-,1,-,2,8,10,23,12,14,24,45,53%
Rubin Okotie 9,"11'28""",,-,-,-,-,-,-,-,-,-,-,-,,-,-,0,0,0,2,0,1,0,3,0%
Florian Mader 17,"24'05""",,-,-,-,2,-,1,-,-,2,1,2,-,,1,0,3,5,7,4,7,9,17,53%
Marin Leovac 22,"29'31""",,-,-,-,2,-,3,-,-,-,2,-,-,-,,0,2,6,10,1,2,7,14,50%
Total passes received:,,,15,13,11,35,15,37,31,19,29,16,17,1,5,9,40,91,141,252,72,116,253,459,55%
